district,year,metric,value
용산구,2018,인구 10만명당 부상자수 (명),755.6
용산구,2018,인구 10만명당 사망자수 (명),5.7
용산구,2018,자동차 1만대당 발생건수 (건),142.2
용산구,2019,발생건수 (건),1187.0
용산구,2019,부상자수 (명),1614.0
용산구,2019,사망자수 (명),10.0
용산구,2019,인구 10만명당 부상자수 (명),658.3
용산구,2019,인구 10만명당 사망자수 (명),4.1
용산구,2019,자동차 1만대당 발생건수 (건),128.1
용산구,2020,발생건수 (건),890.0
용산구,2020,부상자수 (명),1178.0
용산구,2020,사망자수 (명),12.0
용산구,2020,인구 10만명당 부상자수 (명),481.5
용산구,2020,인구 10만명당 사망자수 (명),4.9
용산구,2020,자동차 1만대당 발생건수 (건),92.9
용산구,2021,발생건수 (건),1014.0
용산구,2021,부상자수 (명),1369.0
용산구,2021,사망자수 (명),5.0
용산구,2021,인구 10만명당 부상자수 (명),576.9
용산구,2021,인구 10만명당 사망자수 (명),2.1
용산구,2021,자동차 1만대당 발생건수 (건),105.1
용산구,2022,발생건수 (건),1014.0
용산구,2022,부상자수 (명),1330.0
용산구,2022,사망자수 (명),11.0
용산구,2022,인구 10만명당 부상자수 (명),570.1
용산구,2022,인구 10만명당 사망자수 (명),4.7
용산구,2022,자동차 1만대당 발생건수 (건),111.4
용산구,2023,발생건수 (건),996.0
용산구,2023,부상자수 (명),1366.0
용산구,2023,사망자수 (명),11.0
용산구,2023,인구 10만명당 부상자수 (명),601.5
용산구,2023,인구 10만명당 사망자수 (명),4.8
용산구,2023,자동차 1만대당 발생건수 (건),107.4
은평구,2005,발생건수 (건),1373.0
은평구,2005,부상자수 (명),1950.0
은평구,2005,사망자수 (명),11.0
은평구,2005,인구 10만명당 부상자수 (명),411.9
은평구,2005,인구 10만명당 사망자수 (명),2.3
은평구,2005,자동차 1만대당 발생건수 (건),109.7
은평구,2006,발생건수 (건),1391.0
은평구,2006,부상자수 (명),1964.0
은평구,2006,사망자수 (명),18.0
은평구,2006,인구 10만명당 부상자수 (명),419.7
은평구,2006,인구 10만명당 사망자수 (명),3.8
은평구,2006,자동차 1만대당 발생건수 (건),111.5
은평구,2007,발생건수 (건),1315.0
은평구,2007,부상자수 (명),1847.0
은평구,2007,사망자수 (명),16.0
은평구,2007,인구 10만명당 부상자수 (명),398.5
은평구,2007,인구 10만명당 사망자수 (명),3.5
은평구,2007,자동차 1만대당 발생건수 (건),105.4
은평구,2008,발생건수 (건),1596.0
은평구,2008,부상자수 (명),2160.0
은평구,2008,사망자수 (명),16.0
은평구,2008,인구 10만명당 부상자수 (명),466.2
은평구,2008,인구 10만명당 사망자수 (명),3.5
은평구,2008,자동차 1만대당 발생건수 (건),127.0
은평구,2009,발생건수 (건),1739.0
은평구,2009,부상자수 (명),2379.0
은평구,2009,사망자수 (명),15.0
은평구,2009,인구 10만명당 부상자수 (명),505.3
은평구,2009,인구 10만명당 사망자수 (명),3.2
은평구,2009,자동차 1만대당 발생건수 (건),134.5
은평구,2010,발생건수 (건),1514.0
은평구,2010,부상자수 (명),2120.0
은평구,2010,사망자수 (명),16.0
은평구,2010,인구 10만명당 부상자수 (명),430.1
은평구,2010,인구 10만명당 사망자수 (명),3.2
은평구,2010,자동차 1만대당 발생건수 (건),112.2
은평구,2011,발생건수 (건),1509.0
은평구,2011,부상자수 (명),2058.0
은평구,2011,사망자수 (명),20.0
은평구,2011,인구 10만명당 부상자수 (명),413.0
은평구,2011,인구 10만명당 사망자수 (명),4.0
은평구,2011,자동차 1만대당 발생건수 (건),109.7
은평구,2012,발생건수 (건),1519.0
은평구,2012,부상자수 (명),2197.0
은평구,2012,사망자수 (명),21.0
은평구,2012,인구 10만명당 부상자수 (명),434.3
은평구,2012,인구 10만명당 사망자수 (명),4.2
은평구,2012,자동차 1만대당 발생건수 (건),106.6
은평구,2013,발생건수 (건),1270.0
은평구,2013,부상자수 (명),1716.0
은평구,2013,사망자수 (명),10.0
은평구,2013,인구 10만명당 부상자수 (명),337.7
은평구,2013,인구 10만명당 사망자수 (명),2.0
은평구,2013,자동차 1만대당 발생건수 (건),87.8
은평구,2014,발생건수 (건),1325.0
은평구,2014,부상자수 (명),1889.0
은평구,2014,사망자수 (명),11.0
은평구,2014,인구 10만명당 부상자수 (명),375.4
은평구,2014,인구 10만명당 사망자수 (명),2.2
은평구,2014,자동차 1만대당 발생건수 (건),91.0
은평구,2015,발생건수 (건),1203.0
은평구,2015,부상자수 (명),1673.0
은평구,2015,사망자수 (명),16.0
은평구,2015,인구 10만명당 부상자수 (명),332.9
은평구,2015,인구 10만명당 사망자수 (명),3.2
은평구,2015,자동차 1만대당 발생건수 (건),81.4
은평구,2016,발생건수 (건),1121.0
은평구,2016,부상자수 (명),1518.0
은평구,2016,사망자수 (명),14.0
은평구,2016,인구 10만명당 부상자수 (명),306.1
은평구,2016,인구 10만명당 사망자수 (명),2.8
은평구,2016,자동차 1만대당 발생건수 (건),75.3
은평구,2017,발생건수 (건),1067.0
은평구,2017,부상자수 (명),1489.0
은평구,2017,사망자수 (명),12.0
은평구,2017,인구 10만명당 부상자수 (명),303.1
은평구,2017,인구 10만명당 사망자수 (명),2.4
은평구,2017,자동차 1만대당 발생건수 (건),71.2
은평구,2018,발생건수 (건),1134.0
은평구,2018,부상자수 (명),1580.0
은평구,2018,사망자수 (명),12.0
은평구,2018,인구 10만명당 부상자수 (명),324.0
은평구,2018,인구 10만명당 사망자수 (명),2.5
은평구,2018,자동차 1만대당 발생건수 (건),75.3
은평구,2019,발생건수 (건),1119.0
은평구,2019,부상자수 (명),1464.0
은평구,2019,사망자수 (명),7.0
은평구,2019,인구 10만명당 부상자수 (명),302.1
은평구,2019,인구 10만명당 사망자수 (명),1.4
은평구,2019,자동차 1만대당 발생건수 (건),74.3
은평구,2020,발생건수 (건),953.0
은평구,2020,부상자수 (명),1415.0
은평구,2020,사망자수 (명),14.0
은평구,2020,인구 10만명당 부상자수 (명),292.3
은평구,2020,인구 10만명당 사망자수 (명),2.9
은평구,2020,자동차 1만대당 발생건수 (건),62.1
은평구,2021,발생건수 (건),867.0
은평구,2021,부상자수 (명),1218.0
은평구,2021,사망자수 (명),11.0
은평구,2021,인구 10만명당 부상자수 (명),255.3
은평구,2021,인구 10만명당 사망자수 (명),2.3
은평구,2021,자동차 1만대당 발생건수 (건),56.9
은평구,2022,발생건수 (건),918.0
은평구,2022,부상자수 (명),1256.0
은평구,2022,사망자수 (명),9.0
은평구,2022,인구 10만명당 부상자수 (명),266.9
은평구,2022,인구 10만명당 사망자수 (명),1.9
은평구,2022,자동차 1만대당 발생건수 (건),59.9
은평구,2023,발생건수 (건),1039.0
은평구,2023,부상자수 (명),1353.0
은평구,2023,사망자수 (명),7.0
은평구,2023,인구 10만명당 부상자수 (명),287.3
은평구,2023,인구 10만명당 사망자수 (명),1.5
은평구,2023,자동차 1만대당 발생건수 (건),67.1
종로구,2005,발생건수 (건),1502.0
종로구,2005,부상자수 (명),2185.0
종로구,2005,사망자수 (명),24.0
종로구,2005,인구 10만명당 부상자수 (명),1256.8
종로구,2005,인구 10만명당 사망자수 (명),13.8
종로구,2005,자동차 1만대당 발생건수 (건),191.3
종로구,2006,발생건수 (건),1361.0
종로구,2006,부상자수 (명),2078.0
종로구,2006,사망자수 (명),15.0
종로구,2006,인구 10만명당 부상자수 (명),1203.3
종로구,2006,인구 10만명당 사망자수 (명),8.7
종로구,2006,자동차 1만대당 발생건수 (건),166.7
종로구,2007,발생건수 (건),1590.0
종로구,2007,부상자수 (명),2327.0
종로구,2007,사망자수 (명),12.0
종로구,2007,인구 10만명당 부상자수 (명),1338.6
종로구,2007,인구 10만명당 사망자수 (명),6.9
종로구,2007,자동차 1만대당 발생건수 (건),172.6
종로구,2008,발생건수 (건),1565.0
종로구,2008,부상자수 (명),2155.0
종로구,2008,사망자수 (명),23.0
종로구,2008,인구 10만명당 부상자수 (명),1198.9
종로구,2008,인구 10만명당 사망자수 (명),12.8
종로구,2008,자동차 1만대당 발생건수 (건),163.6
종로구,2009,발생건수 (건),1579.0
종로구,2009,부상자수 (명),2211.0
종로구,2009,사망자수 (명),18.0
종로구,2009,인구 10만명당 부상자수 (명),1245.3
종로구,2009,인구 10만명당 사망자수 (명),10.1
종로구,2009,자동차 1만대당 발생건수 (건),187.7
종로구,2010,발생건수 (건),1436.0
종로구,2010,부상자수 (명),2009.0
종로구,2010,사망자수 (명),19.0
종로구,2010,인구 10만명당 부상자수 (명),1120.1
종로구,2010,인구 10만명당 사망자수 (명),10.6
종로구,2010,자동차 1만대당 발생건수 (건),229.6
종로구,2011,발생건수 (건),1421.0
종로구,2011,부상자수 (명),1994.0
종로구,2011,사망자수 (명),14.0
종로구,2011,인구 10만명당 부상자수 (명),1123.9
종로구,2011,인구 10만명당 사망자수 (명),7.9
종로구,2011,자동차 1만대당 발생건수 (건),219.0
종로구,2012,발생건수 (건),1374.0
종로구,2012,부상자수 (명),1994.0
종로구,2012,사망자수 (명),12.0
종로구,2012,인구 10만명당 부상자수 (명),1151.6
종로구,2012,인구 10만명당 사망자수 (명),6.9
종로구,2012,자동차 1만대당 발생건수 (건),211.1
종로구,2013,발생건수 (건),1274.0
종로구,2013,부상자수 (명),1770.0
종로구,2013,사망자수 (명),13.0
종로구,2013,인구 10만명당 부상자수 (명),1054.4
종로구,2013,인구 10만명당 사망자수 (명),7.7
종로구,2013,자동차 1만대당 발생건수 (건),198.7
종로구,2014,발생건수 (건),1314.0
종로구,2014,부상자수 (명),1790.0
종로구,2014,사망자수 (명),11.0
종로구,2014,인구 10만명당 부상자수 (명),1082.6
종로구,2014,인구 10만명당 사망자수 (명),6.7
종로구,2014,자동차 1만대당 발생건수 (건),205.2
종로구,2015,발생건수 (건),1414.0
종로구,2015,부상자수 (명),1933.0
종로구,2015,사망자수 (명),8.0
종로구,2015,인구 10만명당 부상자수 (명),1179.9
종로구,2015,인구 10만명당 사망자수 (명),4.9
종로구,2015,자동차 1만대당 발생건수 (건),222.9
종로구,2016,발생건수 (건),1299.0
종로구,2016,부상자수 (명),1748.0
종로구,2016,사망자수 (명),9.0
종로구,2016,인구 10만명당 부상자수 (명),1079.5
종로구,2016,인구 10만명당 사망자수 (명),5.6
종로구,2016,자동차 1만대당 발생건수 (건),206.5
종로구,2017,발생건수 (건),1190.0
종로구,2017,부상자수 (명),1689.0
종로구,2017,사망자수 (명),13.0
종로구,2017,인구 10만명당 부상자수 (명),1028.3
종로구,2017,인구 10만명당 사망자수 (명),7.9
종로구,2017,자동차 1만대당 발생건수 (건),185.3
종로구,2018,발생건수 (건),1134.0
종로구,2018,부상자수 (명),1546.0
종로구,2018,사망자수 (명),6.0
종로구,2018,인구 10만명당 부상자수 (명),948.3
종로구,2018,인구 10만명당 사망자수 (명),3.7
종로구,2018,자동차 1만대당 발생건수 (건),177.5
종로구,2019,발생건수 (건),1133.0
종로구,2019,부상자수 (명),1559.0
종로구,2019,사망자수 (명),6.0
종로구,2019,인구 10만명당 부상자수 (명),963.1
종로구,2019,인구 10만명당 사망자수 (명),3.7
종로구,2019,자동차 1만대당 발생건수 (건),178.9
종로구,2020,발생건수 (건),903.0
종로구,2020,부상자수 (명),1224.0
종로구,2020,사망자수 (명),5.0
종로구,2020,인구 10만명당 부상자수 (명),769.8
종로구,2020,인구 10만명당 사망자수 (명),3.1
종로구,2020,자동차 1만대당 발생건수 (건),142.3
종로구,2021,발생건수 (건),778.0
종로구,2021,부상자수 (명),1050.0
종로구,2021,사망자수 (명),6.0
종로구,2021,인구 10만명당 부상자수 (명),682.8
종로구,2021,인구 10만명당 사망자수 (명),3.9
종로구,2021,자동차 1만대당 발생건수 (건),122.6
종로구,2022,발생건수 (건),974.0
종로구,2022,부상자수 (명),1351.0
종로구,2022,사망자수 (명),3.0
종로구,2022,인구 10만명당 부상자수 (명),887.6
종로구,2022,인구 10만명당 사망자수 (명),2.0
종로구,2022,자동차 1만대당 발생건수 (건),154.0
종로구,2023,발생건수 (건),988.0
종로구,2023,부상자수 (명),1331.0
종로구,2023,사망자수 (명),8.0
종로구,2023,인구 10만명당 부상자수 (명),884.7
종로구,2023,인구 10만명당 사망자수 (명),5.3
종로구,2023,자동차 1만대당 발생건수 (건),155.2
중구,2005,발생건수 (건),1333.0
중구,2005,부상자수 (명),1857.0
중구,2005,사망자수 (명),13.0
중구,2005,인구 10만명당 부상자수 (명),1381.5
중구,2005,인구 10만명당 사망자수 (명),9.7
중구,2005,자동차 1만대당 발생건수 (건),210.2
중구,2006,발생건수 (건),1388.0
중구,2006,부상자수 (명),1927.0
중구,2006,사망자수 (명),16.0
중구,2006,인구 10만명당 부상자수 (명),1413.3
중구,2006,인구 10만명당 사망자수 (명),11.7
중구,2006,자동차 1만대당 발생건수 (건),216.2
중구,2007,발생건수 (건),1412.0
중구,2007,부상자수 (명),1944.0
중구,2007,사망자수 (명),12.0
중구,2007,인구 10만명당 부상자수 (명),1414.5
중구,2007,인구 10만명당 사망자수 (명),8.7
중구,2007,자동차 1만대당 발생건수 (건),188.4
중구,2008,발생건수 (건),1435.0
중구,2008,부상자수 (명),1962.0
중구,2008,사망자수 (명),13.0
중구,2008,인구 10만명당 부상자수 (명),1413.4
중구,2008,인구 10만명당 사망자수 (명),9.4
중구,2008,자동차 1만대당 발생건수 (건),171.6
중구,2009,발생건수 (건),1539.0
중구,2009,부상자수 (명),2078.0
중구,2009,사망자수 (명),12.0
중구,2009,인구 10만명당 부상자수 (명),1507.3
중구,2009,인구 10만명당 사망자수 (명),8.7
중구,2009,자동차 1만대당 발생건수 (건),230.6
중구,2010,발생건수 (건),1540.0
중구,2010,부상자수 (명),2152.0
중구,2010,사망자수 (명),7.0
중구,2010,인구 10만명당 부상자수 (명),1524.1
중구,2010,인구 10만명당 사망자수 (명),5.0
중구,2010,자동차 1만대당 발생건수 (건),202.1
중구,2011,발생건수 (건),1497.0
중구,2011,부상자수 (명),2025.0
중구,2011,사망자수 (명),13.0
중구,2011,인구 10만명당 부상자수 (명),1430.4
중구,2011,인구 10만명당 사망자수 (명),9.2
중구,2011,자동차 1만대당 발생건수 (건),199.4
중구,2012,발생건수 (건),1458.0
중구,2012,부상자수 (명),2018.0
중구,2012,사망자수 (명),12.0
중구,2012,인구 10만명당 부상자수 (명),1433.2
중구,2012,인구 10만명당 사망자수 (명),8.5
중구,2012,자동차 1만대당 발생건수 (건),183.7
중구,2013,발생건수 (건),1442.0
중구,2013,부상자수 (명),1975.0
중구,2013,사망자수 (명),10.0
중구,2013,인구 10만명당 부상자수 (명),1431.3
중구,2013,인구 10만명당 사망자수 (명),7.2
중구,2013,자동차 1만대당 발생건수 (건),199.7
중구,2014,발생건수 (건),1305.0
중구,2014,부상자수 (명),1785.0
중구,2014,사망자수 (명),7.0
중구,2014,인구 10만명당 부상자수 (명),1310.3
중구,2014,인구 10만명당 사망자수 (명),5.1
중구,2014,자동차 1만대당 발생건수 (건),186.0
중구,2015,발생건수 (건),1338.0
중구,2015,부상자수 (명),1803.0
중구,2015,사망자수 (명),8.0
중구,2015,인구 10만명당 부상자수 (명),1342.2
중구,2015,인구 10만명당 사망자수 (명),6.0
중구,2015,자동차 1만대당 발생건수 (건),197.6
중구,2016,발생건수 (건),1288.0
중구,2016,부상자수 (명),1716.0
중구,2016,사망자수 (명),17.0
중구,2016,인구 10만명당 부상자수 (명),1276.7
중구,2016,인구 10만명당 사망자수 (명),12.7
중구,2016,자동차 1만대당 발생건수 (건),193.8
중구,2017,발생건수 (건),1252.0
중구,2017,부상자수 (명),1684.0
중구,2017,사망자수 (명),4.0
중구,2017,인구 10만명당 부상자수 (명),1251.2
중구,2017,인구 10만명당 사망자수 (명),3.0
중구,2017,자동차 1만대당 발생건수 (건),188.7
중구,2018,발생건수 (건),1128.0
중구,2018,부상자수 (명),1506.0
중구,2018,사망자수 (명),9.0
중구,2018,인구 10만명당 부상자수 (명),1110.3
중구,2018,인구 10만명당 사망자수 (명),6.6
중구,2018,자동차 1만대당 발생건수 (건),169.8
중구,2019,발생건수 (건),1184.0
중구,2019,부상자수 (명),1615.0
중구,2019,사망자수 (명),5.0
중구,2019,인구 10만명당 부상자수 (명),1183.3
중구,2019,인구 10만명당 사망자수 (명),3.7
중구,2019,자동차 1만대당 발생건수 (건),179.2
중구,2020,발생건수 (건),955.0
중구,2020,부상자수 (명),1248.0
중구,2020,사망자수 (명),6.0
중구,2020,인구 10만명당 부상자수 (명),927.0
중구,2020,인구 10만명당 사망자수 (명),4.5
중구,2020,자동차 1만대당 발생건수 (건),145.7
중구,2021,발생건수 (건),854.0
중구,2021,부상자수 (명),1156.0
중구,2021,사망자수 (명),3.0
중구,2021,인구 10만명당 부상자수 (명),877.2
중구,2021,인구 10만명당 사망자수 (명),2.3
중구,2021,자동차 1만대당 발생건수 (건),113.3
중구,2022,발생건수 (건),943.0
중구,2022,부상자수 (명),1212.0
중구,2022,사망자수 (명),2.0
중구,2022,인구 10만명당 부상자수 (명),926.7
중구,2022,인구 10만명당 사망자수 (명),1.5
중구,2022,자동차 1만대당 발생건수 (건),129.2
중구,2023,발생건수 (건),931.0
중구,2023,부상자수 (명),1194.0
중구,2023,사망자수 (명),3.0
중구,2023,인구 10만명당 부상자수 (명),906.0
중구,2023,인구 10만명당 사망자수 (명),2.3
중구,2023,자동차 1만대당 발생건수 (건),134.7
중랑구,2005,발생건수 (건),1850.0
중랑구,2005,부상자수 (명),2739.0
중랑구,2005,사망자수 (명),11.0
중랑구,2005,인구 10만명당 부상자수 (명),637.1
중랑구,2005,인구 10만명당 사망자수 (명),2.6
중랑구,2005,자동차 1만대당 발생건수 (건),153.6
중랑구,2006,발생건수 (건),1824.0
중랑구,2006,부상자수 (명),2617.0
중랑구,2006,사망자수 (명),14.0
중랑구,2006,인구 10만명당 부상자수 (명),609.4
중랑구,2006,인구 10만명당 사망자수 (명),3.3
중랑구,2006,자동차 1만대당 발생건수 (건),150.4
중랑구,2007,발생건수 (건),2071.0
중랑구,2007,부상자수 (명),3022.0
중랑구,2007,사망자수 (명),20.0
중랑구,2007,인구 10만명당 부상자수 (명),700.5
중랑구,2007,인구 10만명당 사망자수 (명),4.6
중랑구,2007,자동차 1만대당 발생건수 (건),168.0
중랑구,2008,발생건수 (건),2039.0
중랑구,2008,부상자수 (명),2783.0
중랑구,2008,사망자수 (명),17.0
중랑구,2008,인구 10만명당 부상자수 (명),643.0
중랑구,2008,인구 10만명당 사망자수 (명),3.9
중랑구,2008,자동차 1만대당 발생건수 (건),163.9
중랑구,2009,발생건수 (건),2032.0
중랑구,2009,부상자수 (명),2825.0
중랑구,2009,사망자수 (명),15.0
중랑구,2009,인구 10만명당 부상자수 (명),657.4
중랑구,2009,인구 10만명당 사망자수 (명),3.5
중랑구,2009,자동차 1만대당 발생건수 (건),162.1
중랑구,2010,발생건수 (건),2080.0
중랑구,2010,부상자수 (명),2841.0
중랑구,2010,사망자수 (명),17.0
중랑구,2010,인구 10만명당 부상자수 (명),657.2
중랑구,2010,인구 10만명당 사망자수 (명),3.9
중랑구,2010,자동차 1만대당 발생건수 (건),164.3
중랑구,2011,발생건수 (건),1782.0
중랑구,2011,부상자수 (명),2386.0
중랑구,2011,사망자수 (명),12.0
중랑구,2011,인구 10만명당 부상자수 (명),556.6
중랑구,2011,인구 10만명당 사망자수 (명),2.8
중랑구,2011,자동차 1만대당 발생건수 (건),140.7
중랑구,2012,발생건수 (건),1753.0
중랑구,2012,부상자수 (명),2401.0
중랑구,2012,사망자수 (명),11.0
중랑구,2012,인구 10만명당 부상자수 (명),566.7
중랑구,2012,인구 10만명당 사망자수 (명),2.6
중랑구,2012,자동차 1만대당 발생건수 (건),136.7
중랑구,2013,발생건수 (건),1716.0
중랑구,2013,부상자수 (명),2369.0
중랑구,2013,사망자수 (명),9.0
중랑구,2013,인구 10만명당 부상자수 (명),562.4
중랑구,2013,인구 10만명당 사망자수 (명),2.1
중랑구,2013,자동차 1만대당 발생건수 (건),132.5
중랑구,2014,발생건수 (건),1622.0
중랑구,2014,부상자수 (명),2180.0
중랑구,2014,사망자수 (명),11.0
중랑구,2014,인구 10만명당 부상자수 (명),514.9
중랑구,2014,인구 10만명당 사망자수 (명),2.6
중랑구,2014,자동차 1만대당 발생건수 (건),122.2
중랑구,2015,발생건수 (건),1722.0
중랑구,2015,부상자수 (명),2269.0
중랑구,2015,사망자수 (명),16.0
중랑구,2015,인구 10만명당 부상자수 (명),542.0
중랑구,2015,인구 10만명당 사망자수 (명),3.8
중랑구,2015,자동차 1만대당 발생건수 (건),127.9
중랑구,2016,발생건수 (건),1535.0
중랑구,2016,부상자수 (명),2030.0
중랑구,2016,사망자수 (명),9.0
중랑구,2016,인구 10만명당 부상자수 (명),488.4
중랑구,2016,인구 10만명당 사망자수 (명),2.2
중랑구,2016,자동차 1만대당 발생건수 (건),112.5
중랑구,2017,발생건수 (건),1639.0
중랑구,2017,부상자수 (명),2228.0
중랑구,2017,사망자수 (명),6.0
중랑구,2017,인구 10만명당 부상자수 (명),539.8
중랑구,2017,인구 10만명당 사망자수 (명),1.5
중랑구,2017,자동차 1만대당 발생건수 (건),118.6
중랑구,2018,발생건수 (건),1565.0
중랑구,2018,부상자수 (명),2135.0
중랑구,2018,사망자수 (명),10.0
중랑구,2018,인구 10만명당 부상자수 (명),523.1
중랑구,2018,인구 10만명당 사망자수 (명),2.5
중랑구,2018,자동차 1만대당 발생건수 (건),113.2
중랑구,2019,발생건수 (건),1620.0
중랑구,2019,부상자수 (명),2122.0
중랑구,2019,사망자수 (명),12.0
중랑구,2019,인구 10만명당 부상자수 (명),527.8
중랑구,2019,인구 10만명당 사망자수 (명),3.0
중랑구,2019,자동차 1만대당 발생건수 (건),118.2
중랑구,2020,발생건수 (건),1447.0
중랑구,2020,부상자수 (명),1952.0
중랑구,2020,사망자수 (명),4.0
중랑구,2020,인구 10만명당 부상자수 (명),488.5
중랑구,2020,인구 10만명당 사망자수 (명),1.0
중랑구,2020,자동차 1만대당 발생건수 (건),104.3
중랑구,2021,발생건수 (건),1373.0
중랑구,2021,부상자수 (명),1826.0
중랑구,2021,사망자수 (명),7.0
중랑구,2021,인구 10만명당 부상자수 (명),466.0
중랑구,2021,인구 10만명당 사망자수 (명),1.8
중랑구,2021,자동차 1만대당 발생건수 (건),98.6
중랑구,2022,발생건수 (건),1401.0
중랑구,2022,부상자수 (명),1890.0
중랑구,2022,사망자수 (명),10.0
중랑구,2022,인구 10만명당 부상자수 (명),484.4
중랑구,2022,인구 10만명당 사망자수 (명),2.6
중랑구,2022,자동차 1만대당 발생건수 (건),99.2
중랑구,2023,발생건수 (건),1268.0
중랑구,2023,부상자수 (명),1704.0
중랑구,2023,사망자수 (명),7.0
중랑구,2023,인구 10만명당 부상자수 (명),439.8
중랑구,2023,인구 10만명당 사망자수 (명),1.8
중랑구,2023,자동차 1만대당 발생건수 (건),89.4
