자치구,년월,발생건수,부상자수,사망자수,버스승객수
용산구,2006-07,119.0,182.0,0.0,0.0
용산구,2006-08,128.0,202.0,3.0,0.0
용산구,2006-09,117.0,166.0,2.0,0.0
용산구,2006-10,111.0,162.0,0.0,0.0
용산구,2006-11,117.0,163.0,2.0,0.0
용산구,2006-12,109.0,175.0,1.0,0.0
용산구,2007-01,85.0,130.0,3.0,0.0
용산구,2007-02,97.0,141.0,1.0,0.0
용산구,2007-03,113.0,166.0,3.0,0.0
용산구,2007-04,105.0,176.0,1.0,0.0
용산구,2007-05,97.0,154.0,0.0,0.0
용산구,2007-06,108.0,175.0,0.0,0.0
용산구,2007-07,127.0,191.0,2.0,0.0
용산구,2007-08,94.0,160.0,3.0,0.0
용산구,2007-09,126.0,203.0,2.0,0.0
용산구,2007-10,111.0,208.0,1.0,0.0
용산구,2007-11,114.0,170.0,0.0,0.0
용산구,2007-12,110.0,163.0,4.0,0.0
용산구,2008-01,82.0,122.0,1.0,0.0
용산구,2008-02,96.0,180.0,1.0,0.0
용산구,2008-03,99.0,144.0,2.0,0.0
용산구,2008-04,113.0,167.0,3.0,0.0
용산구,2008-05,101.0,135.0,1.0,0.0
용산구,2008-06,129.0,187.0,5.0,0.0
용산구,2008-07,118.0,158.0,1.0,0.0
용산구,2008-08,101.0,149.0,2.0,0.0
용산구,2008-09,96.0,148.0,0.0,0.0
용산구,2008-10,113.0,161.0,2.0,0.0
용산구,2008-11,92.0,123.0,0.0,0.0
용산구,2008-12,93.0,131.0,1.0,0.0
용산구,2009-01,94.0,135.0,3.0,0.0
용산구,2009-02,92.0,131.0,1.0,0.0
용산구,2009-03,104.0,150.0,0.0,0.0
용산구,2009-04,111.0,152.0,3.0,0.0
용산구,2009-05,113.0,164.0,1.0,0.0
용산구,2009-06,107.0,154.0,1.0,0.0
용산구,2009-07,131.0,185.0,1.0,0.0
용산구,2009-08,121.0,188.0,3.0,0.0
용산구,2009-09,120.0,168.0,2.0,0.0
용산구,2009-10,123.0,179.0,3.0,0.0
용산구,2009-11,98.0,127.0,2.0,0.0
용산구,2009-12,131.0,194.0,0.0,0.0
용산구,2010-01,99.0,135.0,1.0,0.0
용산구,2010-02,90.0,118.0,3.0,0.0
용산구,2010-03,118.0,154.0,2.0,0.0
용산구,2010-04,91.0,126.0,1.0,0.0
용산구,2010-05,120.0,163.0,0.0,0.0
용산구,2010-06,109.0,147.0,2.0,0.0
용산구,2010-07,88.0,133.0,1.0,0.0
용산구,2010-08,107.0,178.0,1.0,0.0
용산구,2010-09,118.0,163.0,1.0,0.0
용산구,2010-10,106.0,158.0,2.0,0.0
용산구,2010-11,108.0,143.0,1.0,0.0
용산구,2010-12,91.0,120.0,0.0,0.0
용산구,2011-01,98.0,141.0,0.0,0.0
용산구,2011-02,92.0,134.0,1.0,0.0
용산구,2011-03,88.0,132.0,2.0,0.0
용산구,2011-04,103.0,149.0,1.0,0.0
용산구,2011-05,104.0,151.0,1.0,0.0
용산구,2011-06,98.0,143.0,0.0,0.0
용산구,2011-07,102.0,151.0,0.0,0.0
용산구,2011-08,104.0,146.0,1.0,0.0
용산구,2011-09,75.0,107.0,1.0,0.0
용산구,2011-10,109.0,157.0,1.0,0.0
용산구,2011-11,107.0,156.0,1.0,0.0
용산구,2011-12,90.0,137.0,0.0,0.0
용산구,2012-01,77.0,144.0,2.0,0.0
용산구,2012-02,84.0,138.0,1.0,0.0
용산구,2012-03,103.0,147.0,0.0,0.0
용산구,2012-04,117.0,161.0,1.0,0.0
용산구,2012-05,103.0,128.0,0.0,0.0
용산구,2012-06,107.0,148.0,1.0,0.0
용산구,2012-07,125.0,178.0,1.0,0.0
용산구,2012-08,101.0,148.0,2.0,0.0
용산구,2012-09,105.0,185.0,2.0,0.0
용산구,2012-10,88.0,127.0,0.0,0.0
용산구,2012-11,99.0,150.0,0.0,0.0
용산구,2012-12,94.0,155.0,1.0,0.0
용산구,2013-01,100.0,160.0,0.0,0.0
용산구,2013-02,98.0,126.0,0.0,0.0
용산구,2013-03,136.0,190.0,2.0,0.0
용산구,2013-04,104.0,169.0,3.0,0.0
용산구,2013-05,129.0,180.0,1.0,0.0
용산구,2013-06,118.0,170.0,1.0,0.0
용산구,2013-07,119.0,173.0,3.0,0.0
용산구,2013-08,121.0,166.0,1.0,0.0
용산구,2013-09,114.0,163.0,0.0,0.0
용산구,2013-10,115.0,181.0,1.0,0.0
용산구,2013-11,124.0,185.0,0.0,0.0
용산구,2013-12,113.0,160.0,1.0,0.0
용산구,2014-01,86.0,115.0,1.0,0.0
용산구,2014-02,91.0,123.0,1.0,0.0
용산구,2014-03,108.0,163.0,0.0,0.0
용산구,2014-04,90.0,148.0,0.0,0.0
용산구,2014-05,103.0,153.0,1.0,0.0
용산구,2014-06,132.0,210.0,1.0,0.0
용산구,2014-07,130.0,188.0,3.0,0.0
용산구,2014-08,113.0,158.0,1.0,0.0
용산구,2014-09,113.0,161.0,0.0,0.0
용산구,2014-10,145.0,202.0,0.0,0.0
용산구,2014-11,110.0,161.0,0.0,0.0
용산구,2014-12,129.0,189.0,0.0,0.0
용산구,2015-01,118.0,176.0,2.0,0.0
용산구,2015-02,102.0,145.0,1.0,0.0
용산구,2015-03,135.0,179.0,2.0,0.0
용산구,2015-04,111.0,144.0,1.0,0.0
용산구,2015-05,137.0,187.0,1.0,0.0
용산구,2015-06,121.0,169.0,1.0,0.0
용산구,2015-07,127.0,162.0,2.0,0.0
용산구,2015-08,117.0,162.0,1.0,0.0
용산구,2015-09,157.0,212.0,3.0,0.0
용산구,2015-10,137.0,195.0,2.0,0.0
용산구,2015-11,141.0,217.0,0.0,0.0
용산구,2015-12,113.0,162.0,2.0,0.0
용산구,2016-01,101.0,134.0,0.0,0.0
용산구,2016-02,81.0,119.0,0.0,0.0
용산구,2016-03,111.0,157.0,2.0,0.0
용산구,2016-04,142.0,176.0,2.0,0.0
용산구,2016-05,134.0,195.0,0.0,0.0
용산구,2016-06,107.0,146.0,0.0,0.0
용산구,2016-07,107.0,142.0,1.0,0.0
용산구,2016-08,121.0,192.0,1.0,0.0
용산구,2016-09,119.0,165.0,1.0,0.0
용산구,2016-10,135.0,208.0,2.0,0.0
용산구,2016-11,132.0,205.0,3.0,0.0
용산구,2016-12,138.0,230.0,0.0,0.0
용산구,2017-01,109.0,169.0,0.0,0.0
용산구,2017-02,89.0,122.0,0.0,0.0
용산구,2017-03,89.0,135.0,0.0,0.0
용산구,2017-04,111.0,153.0,0.0,0.0
용산구,2017-05,117.0,161.0,1.0,0.0
용산구,2017-06,103.0,135.0,4.0,0.0
용산구,2017-07,101.0,157.0,2.0,0.0
용산구,2017-08,112.0,155.0,0.0,0.0
용산구,2017-09,134.0,189.0,1.0,0.0
용산구,2017-10,150.0,216.0,1.0,0.0
용산구,2017-11,102.0,157.0,2.0,0.0
용산구,2017-12,120.0,200.0,1.0,0.0
용산구,2018-01,100.0,140.0,3.0,0.0
용산구,2018-02,104.0,149.0,1.0,0.0
용산구,2018-03,102.0,160.0,0.0,0.0
용산구,2018-04,123.0,162.0,0.0,0.0
용산구,2018-05,134.0,182.0,2.0,0.0
용산구,2018-06,105.0,142.0,3.0,0.0
용산구,2018-07,114.0,145.0,1.0,0.0
용산구,2018-08,118.0,169.0,1.0,0.0
용산구,2018-09,102.0,137.0,1.0,0.0
용산구,2018-10,125.0,185.0,1.0,0.0
용산구,2018-11,100.0,132.0,0.0,0.0
용산구,2018-12,103.0,149.0,1.0,0.0
용산구,2019-01,104.0,142.0,1.0,0.0
용산구,2019-02,87.0,105.0,0.0,0.0
용산구,2019-03,112.0,163.0,2.0,0.0
용산구,2019-04,102.0,138.0,0.0,0.0
용산구,2019-05,98.0,143.0,0.0,0.0
용산구,2019-06,99.0,135.0,0.0,0.0
용산구,2019-07,92.0,118.0,2.0,0.0
용산구,2019-08,95.0,131.0,3.0,0.0
용산구,2019-09,95.0,125.0,1.0,0.0
용산구,2019-10,100.0,139.0,0.0,0.0
용산구,2019-11,114.0,151.0,0.0,0.0
용산구,2019-12,89.0,124.0,1.0,0.0
용산구,2020-01,71.0,93.0,0.0,0.0
용산구,2020-02,85.0,106.0,1.0,0.0
용산구,2020-03,66.0,74.0,3.0,0.0
용산구,2020-04,88.0,116.0,1.0,0.0
용산구,2020-05,82.0,108.0,1.0,0.0
용산구,2020-06,95.0,131.0,0.0,0.0
용산구,2020-07,79.0,103.0,2.0,0.0
용산구,2020-08,71.0,103.0,1.0,0.0
용산구,2020-09,62.0,85.0,1.0,0.0
용산구,2020-10,70.0,91.0,1.0,0.0
용산구,2020-11,64.0,91.0,0.0,0.0
용산구,2020-12,57.0,77.0,1.0,0.0
용산구,2021-01,80.0,105.0,1.0,0.0
용산구,2021-02,55.0,77.0,0.0,0.0
용산구,2021-03,97.0,138.0,1.0,0.0
용산구,2021-04,87.0,126.0,0.0,0.0
용산구,2021-05,82.0,104.0,0.0,0.0
용산구,2021-06,95.0,120.0,1.0,0.0
용산구,2021-07,96.0,142.0,0.0,0.0
용산구,2021-08,85.0,107.0,0.0,0.0
용산구,2021-09,90.0,117.0,0.0,0.0
용산구,2021-10,78.0,110.0,0.0,0.0
용산구,2021-11,92.0,123.0,1.0,0.0
용산구,2021-12,77.0,100.0,1.0,0.0
용산구,2022-01,87.0,113.0,0.0,3577434.0
용산구,2022-02,70.0,92.0,1.0,3083665.0
용산구,2022-03,59.0,78.0,0.0,3603396.0
용산구,2022-04,67.0,76.0,1.0,4192407.0
용산구,2022-05,87.0,117.0,0.0,4674091.0
용산구,2022-06,82.0,118.0,2.0,4426232.0
용산구,2022-07,96.0,128.0,0.0,4576998.0
용산구,2022-08,91.0,121.0,2.0,4537393.0
용산구,2022-09,80.0,112.0,3.0,4403875.0
용산구,2022-10,116.0,144.0,1.0,4690557.0
용산구,2022-11,84.0,103.0,0.0,4426889.0
용산구,2022-12,95.0,128.0,1.0,4329684.0
용산구,2023-01,81.0,109.0,0.0,3849748.0
용산구,2023-02,73.0,94.0,2.0,3920517.0
용산구,2023-03,63.0,74.0,0.0,4688489.0
용산구,2023-04,73.0,99.0,1.0,4567847.0
용산구,2023-05,77.0,108.0,2.0,4668741.0
용산구,2023-06,80.0,106.0,0.0,4689737.0
용산구,2023-07,86.0,116.0,3.0,4591170.0
용산구,2023-08,95.0,139.0,1.0,4531497.0
용산구,2023-09,101.0,139.0,1.0,4615522.0
용산구,2023-10,99.0,154.0,0.0,4776407.0
용산구,2023-11,86.0,119.0,0.0,4595691.0
용산구,2023-12,82.0,109.0,1.0,4512832.0
용산구,2024-01,70.0,90.0,1.0,4172640.0
용산구,2024-02,58.0,91.0,0.0,3940358.0
용산구,2024-03,67.0,96.0,1.0,4670129.0
용산구,2024-04,80.0,107.0,0.0,4869474.0
용산구,2024-05,79.0,100.0,2.0,4939983.0
용산구,2024-06,78.0,114.0,0.0,4762528.0
용산구,2024-07,84.0,113.0,2.0,4791876.0
용산구,2024-08,78.0,104.0,3.0,4866223.0
용산구,2024-09,64.0,83.0,1.0,4868027.0
용산구,2024-10,68.0,86.0,2.0,5274312.0
용산구,2024-11,77.0,106.0,0.0,5082653.0
용산구,2024-12,65.0,84.0,0.0,4962762.0
용산구,2025-01,0.0,0.0,0.0,3886222.0
용산구,2025-02,0.0,0.0,0.0,4216631.0
용산구,2025-03,0.0,0.0,0.0,5035155.0
용산구,2025-04,0.0,0.0,0.0,961716.0
은평구,2005-01,85.0,115.0,0.0,0.0
은평구,2005-02,87.0,124.0,1.0,0.0
은평구,2005-03,102.0,146.0,0.0,0.0
은평구,2005-04,132.0,190.0,1.0,0.0
은평구,2005-05,135.0,184.0,0.0,0.0
은평구,2005-06,128.0,182.0,1.0,0.0
은평구,2005-07,103.0,149.0,1.0,0.0
은평구,2005-08,111.0,175.0,1.0,0.0
은평구,2005-09,124.0,151.0,3.0,0.0
은평구,2005-10,123.0,167.0,0.0,0.0
은평구,2005-11,108.0,156.0,2.0,0.0
은평구,2005-12,135.0,211.0,1.0,0.0
은평구,2006-01,111.0,167.0,1.0,0.0
은평구,2006-02,82.0,123.0,0.0,0.0
은평구,2006-03,118.0,165.0,1.0,0.0
은평구,2006-04,118.0,171.0,0.0,0.0
은평구,2006-05,138.0,189.0,0.0,0.0
은평구,2006-06,104.0,130.0,0.0,0.0
은평구,2006-07,123.0,182.0,3.0,0.0
은평구,2006-08,128.0,181.0,1.0,0.0
은평구,2006-09,125.0,173.0,2.0,0.0
은평구,2006-10,110.0,161.0,6.0,0.0
은평구,2006-11,125.0,171.0,1.0,0.0
은평구,2006-12,109.0,151.0,3.0,0.0
은평구,2007-01,74.0,106.0,2.0,0.0
은평구,2007-02,86.0,126.0,1.0,0.0
은평구,2007-03,112.0,157.0,1.0,0.0
은평구,2007-04,108.0,160.0,0.0,0.0
은평구,2007-05,123.0,165.0,1.0,0.0
은평구,2007-06,110.0,160.0,1.0,0.0
은평구,2007-07,126.0,157.0,4.0,0.0
은평구,2007-08,116.0,153.0,0.0,0.0
은평구,2007-09,125.0,187.0,2.0,0.0
은평구,2007-10,115.0,152.0,3.0,0.0
은평구,2007-11,103.0,161.0,0.0,0.0
은평구,2007-12,117.0,163.0,1.0,0.0
은평구,2008-01,105.0,133.0,1.0,0.0
은평구,2008-02,88.0,122.0,0.0,0.0
은평구,2008-03,90.0,122.0,1.0,0.0
은평구,2008-04,120.0,165.0,0.0,0.0
은평구,2008-05,168.0,233.0,0.0,0.0
은평구,2008-06,159.0,205.0,2.0,0.0
은평구,2008-07,153.0,210.0,1.0,0.0
은평구,2008-08,155.0,215.0,1.0,0.0
은평구,2008-09,150.0,199.0,2.0,0.0
은평구,2008-10,140.0,187.0,1.0,0.0
은평구,2008-11,143.0,187.0,5.0,0.0
은평구,2008-12,125.0,182.0,2.0,0.0
은평구,2009-01,96.0,135.0,1.0,0.0
은평구,2009-02,118.0,177.0,0.0,0.0
은평구,2009-03,133.0,175.0,0.0,0.0
은평구,2009-04,113.0,157.0,0.0,0.0
은평구,2009-05,171.0,227.0,0.0,0.0
은평구,2009-06,144.0,221.0,1.0,0.0
은평구,2009-07,182.0,266.0,1.0,0.0
은평구,2009-08,159.0,207.0,0.0,0.0
은평구,2009-09,167.0,219.0,2.0,0.0
은평구,2009-10,189.0,241.0,3.0,0.0
은평구,2009-11,136.0,169.0,2.0,0.0
은평구,2009-12,131.0,185.0,5.0,0.0
은평구,2010-01,113.0,156.0,2.0,0.0
은평구,2010-02,103.0,153.0,0.0,0.0
은평구,2010-03,126.0,171.0,1.0,0.0
은평구,2010-04,111.0,165.0,0.0,0.0
은평구,2010-05,123.0,162.0,1.0,0.0
은평구,2010-06,157.0,201.0,1.0,0.0
은평구,2010-07,130.0,184.0,1.0,0.0
은평구,2010-08,126.0,169.0,1.0,0.0
은평구,2010-09,126.0,220.0,3.0,0.0
은평구,2010-10,144.0,188.0,2.0,0.0
은평구,2010-11,137.0,180.0,1.0,0.0
은평구,2010-12,118.0,171.0,3.0,0.0
은평구,2011-01,117.0,163.0,2.0,0.0
은평구,2011-02,108.0,163.0,2.0,0.0
은평구,2011-03,117.0,156.0,0.0,0.0
은평구,2011-04,118.0,166.0,2.0,0.0
은평구,2011-05,136.0,180.0,2.0,0.0
은평구,2011-06,127.0,184.0,1.0,0.0
은평구,2011-07,102.0,129.0,2.0,0.0
은평구,2011-08,123.0,169.0,3.0,0.0
은평구,2011-09,132.0,194.0,0.0,0.0
은평구,2011-10,140.0,190.0,2.0,0.0
은평구,2011-11,158.0,191.0,3.0,0.0
은평구,2011-12,131.0,173.0,1.0,0.0
은평구,2012-01,99.0,128.0,2.0,0.0
은평구,2012-02,119.0,166.0,2.0,0.0
은평구,2012-03,136.0,218.0,2.0,0.0
은평구,2012-04,126.0,170.0,3.0,0.0
은평구,2012-05,143.0,190.0,1.0,0.0
은평구,2012-06,138.0,187.0,1.0,0.0
은평구,2012-07,131.0,204.0,2.0,0.0
은평구,2012-08,123.0,164.0,0.0,0.0
은평구,2012-09,121.0,184.0,2.0,0.0
은평구,2012-10,133.0,216.0,2.0,0.0
은평구,2012-11,136.0,189.0,3.0,0.0
은평구,2012-12,114.0,181.0,1.0,0.0
은평구,2013-01,93.0,128.0,0.0,0.0
은평구,2013-02,89.0,123.0,1.0,0.0
은평구,2013-03,119.0,175.0,2.0,0.0
은평구,2013-04,133.0,175.0,0.0,0.0
은평구,2013-05,131.0,186.0,1.0,0.0
은평구,2013-06,117.0,158.0,0.0,0.0
은평구,2013-07,91.0,133.0,0.0,0.0
은평구,2013-08,105.0,133.0,0.0,0.0
은평구,2013-09,87.0,123.0,0.0,0.0
은평구,2013-10,104.0,130.0,3.0,0.0
은평구,2013-11,119.0,154.0,2.0,0.0
은평구,2013-12,82.0,98.0,1.0,0.0
은평구,2014-01,63.0,94.0,0.0,0.0
은평구,2014-02,90.0,118.0,0.0,0.0
은평구,2014-03,96.0,134.0,1.0,0.0
은평구,2014-04,100.0,138.0,1.0,0.0
은평구,2014-05,123.0,194.0,3.0,0.0
은평구,2014-06,119.0,185.0,2.0,0.0
은평구,2014-07,133.0,168.0,0.0,0.0
은평구,2014-08,115.0,155.0,1.0,0.0
은평구,2014-09,111.0,148.0,0.0,0.0
은평구,2014-10,131.0,210.0,0.0,0.0
은평구,2014-11,134.0,193.0,1.0,0.0
은평구,2014-12,110.0,152.0,2.0,0.0
은평구,2015-01,79.0,130.0,1.0,0.0
은평구,2015-02,86.0,118.0,2.0,0.0
은평구,2015-03,98.0,123.0,0.0,0.0
은평구,2015-04,100.0,148.0,2.0,0.0
은평구,2015-05,103.0,150.0,0.0,0.0
은평구,2015-06,108.0,139.0,3.0,0.0
은평구,2015-07,104.0,148.0,2.0,0.0
은평구,2015-08,119.0,162.0,1.0,0.0
은평구,2015-09,121.0,173.0,0.0,0.0
은평구,2015-10,109.0,145.0,2.0,0.0
은평구,2015-11,80.0,106.0,2.0,0.0
은평구,2015-12,96.0,131.0,1.0,0.0
은평구,2016-01,76.0,102.0,1.0,0.0
은평구,2016-02,83.0,118.0,2.0,0.0
은평구,2016-03,88.0,126.0,0.0,0.0
은평구,2016-04,94.0,118.0,2.0,0.0
은평구,2016-05,108.0,141.0,3.0,0.0
은평구,2016-06,108.0,131.0,0.0,0.0
은평구,2016-07,103.0,138.0,2.0,0.0
은평구,2016-08,98.0,150.0,0.0,0.0
은평구,2016-09,95.0,133.0,1.0,0.0
은평구,2016-10,94.0,126.0,1.0,0.0
은평구,2016-11,74.0,106.0,1.0,0.0
은평구,2016-12,100.0,129.0,1.0,0.0
은평구,2017-01,74.0,125.0,1.0,0.0
은평구,2017-02,64.0,92.0,1.0,0.0
은평구,2017-03,88.0,113.0,0.0,0.0
은평구,2017-04,89.0,141.0,0.0,0.0
은평구,2017-05,95.0,128.0,1.0,0.0
은평구,2017-06,74.0,108.0,0.0,0.0
은평구,2017-07,104.0,125.0,3.0,0.0
은평구,2017-08,89.0,115.0,0.0,0.0
은평구,2017-09,94.0,114.0,0.0,0.0
은평구,2017-10,94.0,157.0,2.0,0.0
은평구,2017-11,116.0,163.0,2.0,0.0
은평구,2017-12,86.0,108.0,2.0,0.0
은평구,2018-01,79.0,106.0,1.0,0.0
은평구,2018-02,81.0,146.0,1.0,0.0
은평구,2018-03,73.0,104.0,1.0,0.0
은평구,2018-04,92.0,119.0,1.0,0.0
은평구,2018-05,90.0,123.0,0.0,0.0
은평구,2018-06,102.0,133.0,0.0,0.0
은평구,2018-07,101.0,138.0,1.0,0.0
은평구,2018-08,107.0,149.0,1.0,0.0
은평구,2018-09,112.0,135.0,3.0,0.0
은평구,2018-10,102.0,136.0,1.0,0.0
은평구,2018-11,94.0,126.0,0.0,0.0
은평구,2018-12,101.0,165.0,2.0,0.0
은평구,2019-01,83.0,115.0,1.0,0.0
은평구,2019-02,74.0,94.0,0.0,0.0
은평구,2019-03,85.0,122.0,1.0,0.0
은평구,2019-04,88.0,108.0,0.0,0.0
은평구,2019-05,107.0,134.0,1.0,0.0
은평구,2019-06,92.0,113.0,0.0,0.0
은평구,2019-07,84.0,105.0,0.0,0.0
은평구,2019-08,91.0,115.0,2.0,0.0
은평구,2019-09,99.0,141.0,0.0,0.0
은평구,2019-10,103.0,139.0,1.0,0.0
은평구,2019-11,110.0,139.0,0.0,0.0
은평구,2019-12,103.0,139.0,1.0,0.0
은평구,2020-01,73.0,127.0,1.0,0.0
은평구,2020-02,83.0,117.0,2.0,0.0
은평구,2020-03,68.0,100.0,0.0,0.0
은평구,2020-04,74.0,110.0,0.0,0.0
은평구,2020-05,74.0,140.0,0.0,0.0
은평구,2020-06,75.0,99.0,3.0,0.0
은평구,2020-07,81.0,112.0,1.0,0.0
은평구,2020-08,85.0,124.0,2.0,0.0
은평구,2020-09,98.0,154.0,3.0,0.0
은평구,2020-10,92.0,135.0,0.0,0.0
은평구,2020-11,79.0,106.0,1.0,0.0
은평구,2020-12,71.0,91.0,1.0,0.0
은평구,2021-01,76.0,104.0,0.0,0.0
은평구,2021-02,74.0,105.0,0.0,0.0
은평구,2021-03,61.0,85.0,1.0,0.0
은평구,2021-04,71.0,93.0,1.0,0.0
은평구,2021-05,88.0,126.0,1.0,0.0
은평구,2021-06,77.0,95.0,2.0,0.0
은평구,2021-07,76.0,96.0,1.0,0.0
은평구,2021-08,80.0,106.0,1.0,0.0
은평구,2021-09,80.0,118.0,2.0,0.0
은평구,2021-10,69.0,128.0,1.0,0.0
은평구,2021-11,67.0,87.0,0.0,0.0
은평구,2021-12,48.0,75.0,1.0,0.0
은평구,2022-01,77.0,97.0,1.0,4675265.0
은평구,2022-02,54.0,86.0,0.0,4083231.0
은평구,2022-03,62.0,79.0,2.0,4647977.0
은평구,2022-04,75.0,97.0,1.0,5143462.0
은평구,2022-05,88.0,116.0,0.0,5500617.0
은평구,2022-06,87.0,108.0,2.0,5287472.0
은평구,2022-07,76.0,98.0,1.0,5577199.0
은평구,2022-08,64.0,88.0,0.0,5480004.0
은평구,2022-09,97.0,126.0,1.0,5182611.0
은평구,2022-10,92.0,127.0,0.0,5523151.0
은평구,2022-11,77.0,112.0,0.0,5347030.0
은평구,2022-12,69.0,122.0,1.0,5337723.0
은평구,2023-01,90.0,116.0,0.0,4781341.0
은평구,2023-02,45.0,64.0,0.0,4767346.0
은평구,2023-03,83.0,107.0,1.0,5561998.0
은평구,2023-04,96.0,123.0,1.0,5328877.0
은평구,2023-05,93.0,117.0,0.0,5461427.0
은평구,2023-06,75.0,88.0,2.0,5388615.0
은평구,2023-07,79.0,113.0,0.0,5438019.0
은평구,2023-08,92.0,114.0,1.0,5368082.0
은평구,2023-09,98.0,142.0,0.0,5234251.0
은평구,2023-10,94.0,122.0,1.0,5332883.0
은평구,2023-11,100.0,133.0,0.0,5350052.0
은평구,2023-12,94.0,114.0,1.0,5326615.0
은평구,2024-01,83.0,105.0,0.0,5065781.0
은평구,2024-02,65.0,92.0,1.0,4754385.0
은평구,2024-03,91.0,114.0,0.0,5425846.0
은평구,2024-04,105.0,133.0,0.0,5538339.0
은평구,2024-05,106.0,132.0,0.0,5649632.0
은평구,2024-06,111.0,131.0,0.0,5424793.0
은평구,2024-07,96.0,121.0,0.0,5690624.0
은평구,2024-08,122.0,155.0,0.0,5963128.0
은평구,2024-09,103.0,136.0,1.0,5749058.0
은평구,2024-10,112.0,138.0,0.0,6070596.0
은평구,2024-11,117.0,167.0,0.0,5993799.0
은평구,2024-12,107.0,150.0,0.0,5959566.0
은평구,2025-01,0.0,0.0,0.0,4906503.0
은평구,2025-02,0.0,0.0,0.0,5229121.0
은평구,2025-03,0.0,0.0,0.0,5826411.0
은평구,2025-04,0.0,0.0,0.0,1088236.0
종로구,2005-01,93.0,138.0,2.0,0.0
종로구,2005-02,84.0,125.0,3.0,0.0
종로구,2005-03,117.0,142.0,0.0,0.0
종로구,2005-04,138.0,212.0,2.0,0.0
종로구,2005-05,145.0,207.0,2.0,0.0
종로구,2005-06,134.0,194.0,3.0,0.0
종로구,2005-07,125.0,194.0,2.0,0.0
종로구,2005-08,114.0,166.0,2.0,0.0
종로구,2005-09,128.0,184.0,2.0,0.0
종로구,2005-10,141.0,212.0,2.0,0.0
종로구,2005-11,142.0,207.0,2.0,0.0
종로구,2005-12,141.0,204.0,2.0,0.0
종로구,2006-01,103.0,156.0,2.0,0.0
종로구,2006-02,89.0,135.0,1.0,0.0
종로구,2006-03,113.0,170.0,0.0,0.0
종로구,2006-04,134.0,186.0,1.0,0.0
종로구,2006-05,125.0,202.0,2.0,0.0
종로구,2006-06,99.0,148.0,0.0,0.0
종로구,2006-07,104.0,164.0,2.0,0.0
종로구,2006-08,111.0,185.0,1.0,0.0
종로구,2006-09,133.0,190.0,2.0,0.0
종로구,2006-10,114.0,180.0,1.0,0.0
종로구,2006-11,124.0,182.0,2.0,0.0
종로구,2006-12,112.0,180.0,1.0,0.0
종로구,2007-01,105.0,159.0,0.0,0.0
종로구,2007-02,97.0,130.0,1.0,0.0
종로구,2007-03,140.0,218.0,0.0,0.0
종로구,2007-04,132.0,188.0,0.0,0.0
종로구,2007-05,134.0,200.0,1.0,0.0
종로구,2007-06,131.0,173.0,1.0,0.0
종로구,2007-07,136.0,225.0,1.0,0.0
종로구,2007-08,151.0,228.0,2.0,0.0
종로구,2007-09,141.0,205.0,3.0,0.0
종로구,2007-10,157.0,213.0,2.0,0.0
종로구,2007-11,128.0,182.0,1.0,0.0
종로구,2007-12,138.0,206.0,0.0,0.0
종로구,2008-01,107.0,185.0,1.0,0.0
종로구,2008-02,96.0,117.0,4.0,0.0
종로구,2008-03,114.0,152.0,4.0,0.0
종로구,2008-04,155.0,226.0,1.0,0.0
종로구,2008-05,155.0,213.0,2.0,0.0
종로구,2008-06,144.0,207.0,0.0,0.0
종로구,2008-07,145.0,193.0,1.0,0.0
종로구,2008-08,134.0,172.0,3.0,0.0
종로구,2008-09,143.0,191.0,3.0,0.0
종로구,2008-10,126.0,186.0,2.0,0.0
종로구,2008-11,130.0,154.0,1.0,0.0
종로구,2008-12,116.0,159.0,1.0,0.0
종로구,2009-01,100.0,150.0,4.0,0.0
종로구,2009-02,107.0,156.0,1.0,0.0
종로구,2009-03,124.0,188.0,0.0,0.0
종로구,2009-04,123.0,165.0,1.0,0.0
종로구,2009-05,134.0,183.0,1.0,0.0
종로구,2009-06,128.0,175.0,2.0,0.0
종로구,2009-07,152.0,222.0,1.0,0.0
종로구,2009-08,135.0,171.0,3.0,0.0
종로구,2009-09,151.0,208.0,1.0,0.0
종로구,2009-10,168.0,231.0,3.0,0.0
종로구,2009-11,128.0,163.0,0.0,0.0
종로구,2009-12,129.0,199.0,1.0,0.0
종로구,2010-01,97.0,132.0,1.0,0.0
종로구,2010-02,92.0,133.0,1.0,0.0
종로구,2010-03,86.0,111.0,1.0,0.0
종로구,2010-04,123.0,168.0,0.0,0.0
종로구,2010-05,123.0,183.0,0.0,0.0
종로구,2010-06,117.0,183.0,2.0,0.0
종로구,2010-07,109.0,156.0,2.0,0.0
종로구,2010-08,137.0,173.0,2.0,0.0
종로구,2010-09,125.0,180.0,2.0,0.0
종로구,2010-10,156.0,217.0,3.0,0.0
종로구,2010-11,138.0,181.0,4.0,0.0
종로구,2010-12,133.0,192.0,1.0,0.0
종로구,2011-01,115.0,165.0,2.0,0.0
종로구,2011-02,99.0,134.0,0.0,0.0
종로구,2011-03,116.0,162.0,0.0,0.0
종로구,2011-04,110.0,153.0,1.0,0.0
종로구,2011-05,122.0,157.0,0.0,0.0
종로구,2011-06,116.0,163.0,3.0,0.0
종로구,2011-07,103.0,154.0,1.0,0.0
종로구,2011-08,122.0,171.0,1.0,0.0
종로구,2011-09,121.0,166.0,2.0,0.0
종로구,2011-10,135.0,193.0,2.0,0.0
