자치구,년월,버스승객수,발생건수,사망자수,부상자수
서초구,'2022.07,7194065,185,2,247
서초구,'2022.08,7066110,193,0,311
서초구,'2022.09,6435405,193,0,278
서초구,'2022.10,6837983,219,1,358
서초구,'2022.11,6748145,187,0,278
서초구,'2022.12,6592443,230,1,351
서초구,'2023.01,6041532,135,0,197
서초구,'2023.02,6092595,161,0,245
서초구,'2023.03,6933147,195,0,293
서초구,'2023.04,6556299,157,0,216
서초구,'2023.05,6721655,185,3,330
서초구,'2023.06,6732102,177,0,261
서초구,'2023.07,6791497,183,1,237
서초구,'2023.08,6665069,191,1,295
서초구,'2023.09,6407983,208,1,319
서초구,'2023.10,6498244,197,1,343
서초구,'2023.11,6693349,194,0,319
서초구,'2023.12,6512989,185,0,264
서초구,'2024.01,6435461,171,2,260
서초구,'2024.02,5912316,131,0,191
서초구,'2024.03,6704712,157,2,249
서초구,'2024.04,6851154,164,3,234
서초구,'2024.05,6957921,163,0,233
서초구,'2024.06,6763160,168,2,233
서초구,'2024.07,7175017,181,1,235
서초구,'2024.08,7398634,158,2,206
서초구,'2024.09,6932558,183,2,247
서초구,'2024.10,7453970,217,1,362
서초구,'2024.11,7398430,167,1,252
서초구,'2024.12,7415798,167,1,257
서초구,'2025.01,6017662,0,0,0
서초구,'2025.02,6570816,0,0,0
서초구,'2025.03,7245169,0,0,0
서초구,'2025.04,1368231,0,0,0
성동구,'2017.01,0,83,2,117
성동구,'2017.02,0,75,1,121
성동구,'2017.03,0,80,2,102
성동구,'2017.04,0,101,0,141
성동구,'2017.05,0,83,2,110
성동구,'2017.06,0,98,0,141
성동구,'2017.07,0,102,1,140
성동구,'2017.08,0,84,2,115
성동구,'2017.09,0,104,2,145
성동구,'2017.10,0,87,0,113
성동구,'2017.11,0,92,2,127
성동구,'2017.12,0,87,1,129
성동구,'2018.01,0,81,3,110
성동구,'2018.02,0,91,0,122
성동구,'2018.03,0,99,2,144
성동구,'2018.04,0,88,0,113
성동구,'2018.05,0,112,0,166
성동구,'2018.06,0,92,1,124
성동구,'2018.07,0,103,1,135
성동구,'2018.08,0,91,0,129
성동구,'2018.09,0,94,1,121
성동구,'2018.10,0,113,0,157
성동구,'2018.11,0,104,1,134
성동구,'2018.12,0,75,0,106
성동구,'2019.01,0,88,2,119
성동구,'2019.02,0,76,0,113
성동구,'2019.03,0,78,1,100
성동구,'2019.04,0,96,1,129
성동구,'2019.05,0,101,3,127
성동구,'2019.06,0,108,1,143
성동구,'2019.07,0,87,0,115
성동구,'2019.08,0,75,0,103
성동구,'2019.09,0,89,0,123
성동구,'2019.10,0,110,3,134
성동구,'2019.11,0,97,0,126
성동구,'2019.12,0,86,2,107
성동구,'2020.01,0,86,0,123
성동구,'2020.02,0,76,0,102
성동구,'2020.03,0,77,2,103
성동구,'2020.04,0,89,0,133
성동구,'2020.05,0,96,0,137
성동구,'2020.06,0,104,0,140
성동구,'2020.07,0,108,2,141
성동구,'2020.08,0,99,2,125
성동구,'2020.09,0,98,1,128
성동구,'2020.10,0,101,0,123
성동구,'2020.11,0,102,1,131
성동구,'2020.12,0,83,1,95
성동구,'2021.01,0,80,0,105
성동구,'2021.02,0,94,0,130
성동구,'2021.03,0,67,1,84
성동구,'2021.04,0,104,0,115
성동구,'2021.05,0,77,1,101
성동구,'2021.06,0,89,0,127
성동구,'2021.07,0,76,0,92
성동구,'2021.08,0,97,0,135
성동구,'2021.09,0,94,2,111
성동구,'2021.10,0,77,0,104
성동구,'2021.11,0,99,2,127
성동구,'2021.12,0,103,2,131
성동구,'2022.01,2576138,96,1,128
성동구,'2022.02,2217292,71,0,89
성동구,'2022.03,2520083,57,0,81
성동구,'2022.04,2844946,89,3,111
성동구,'2022.05,3044995,96,0,119
성동구,'2022.06,2933316,54,0,71
성동구,'2022.07,3122117,90,2,116
성동구,'2022.08,3112656,78,0,99
성동구,'2022.09,2869163,73,0,96
성동구,'2022.10,3027425,84,0,108
성동구,'2022.11,2928032,75,1,93
성동구,'2022.12,2955831,85,1,111
성동구,'2023.01,2670710,78,0,109
성동구,'2023.02,2655885,61,1,76
성동구,'2023.03,3037174,64,2,73
성동구,'2023.04,2938592,88,1,122
성동구,'2023.05,2995933,72,0,111
성동구,'2023.06,2998891,69,0,96
성동구,'2023.07,3064772,70,0,86
성동구,'2023.08,3044742,84,0,115
성동구,'2023.09,2931878,84,0,114
성동구,'2023.10,2925259,81,0,101
성동구,'2023.11,2982480,82,1,104
성동구,'2023.12,2991422,86,1,114
성동구,'2024.01,2876512,82,1,113
성동구,'2024.02,2653832,64,0,86
성동구,'2024.03,3029110,65,2,87
성동구,'2024.04,3108739,74,1,90
성동구,'2024.05,3142312,79,0,103
성동구,'2024.06,3049658,78,1,95
성동구,'2024.07,3230406,73,1,86
성동구,'2024.08,3181608,78,0,99
성동구,'2024.09,3035283,76,0,97
성동구,'2024.10,3211652,108,0,136
성동구,'2024.11,3165102,70,0,83
성동구,'2024.12,3162367,72,1,80
성동구,'2025.01,2598186,0,0,0
성동구,'2025.02,2792787,0,0,0
성동구,'2025.03,3195517,0,0,0
성동구,'2025.04,646351,0,0,0
성북구,'2017.01,0,127,1,184
성북구,'2017.02,0,100,1,116
성북구,'2017.03,0,109,0,151
성북구,'2017.04,0,134,1,186
성북구,'2017.05,0,131,3,175
성북구,'2017.06,0,136,0,180
성북구,'2017.07,0,131,1,178
성북구,'2017.08,0,124,2,157
성북구,'2017.09,0,148,3,182
성북구,'2017.10,0,113,2,142
성북구,'2017.11,0,173,2,240
성북구,'2017.12,0,131,1,177
성북구,'2018.01,0,147,0,194
성북구,'2018.02,0,116,2,168
성북구,'2018.03,0,117,1,160
성북구,'2018.04,0,109,1,178
성북구,'2018.05,0,139,0,210
성북구,'2018.06,0,108,2,152
성북구,'2018.07,0,107,0,142
성북구,'2018.08,0,105,2,161
성북구,'2018.09,0,117,1,152
성북구,'2018.10,0,131,3,162
성북구,'2018.11,0,104,0,128
성북구,'2018.12,0,127,2,173
성북구,'2019.01,0,105,0,151
성북구,'2019.02,0,102,2,135
성북구,'2019.03,0,126,0,181
성북구,'2019.04,0,133,1,168
성북구,'2019.05,0,128,1,157
성북구,'2019.06,0,115,1,145
성북구,'2019.07,0,117,0,173
성북구,'2019.08,0,125,0,177
성북구,'2019.09,0,128,0,161
성북구,'2019.10,0,149,0,197
성북구,'2019.11,0,150,1,178
성북구,'2019.12,0,131,2,184
성북구,'2020.01,0,109,0,134
성북구,'2020.02,0,124,1,159
성북구,'2020.03,0,93,1,127
성북구,'2020.04,0,88,0,105
성북구,'2020.05,0,122,2,147
성북구,'2020.06,0,109,0,140
성북구,'2020.07,0,104,0,151
성북구,'2020.08,0,78,0,90
성북구,'2020.09,0,102,1,132
성북구,'2020.10,0,124,1,151
성북구,'2020.11,0,108,1,146
성북구,'2020.12,0,114,0,140
성북구,'2021.01,0,98,0,121
성북구,'2021.02,0,91,2,106
성북구,'2021.03,0,94,2,113
성북구,'2021.04,0,79,1,92
성북구,'2021.05,0,129,1,155
성북구,'2021.06,0,118,3,151
성북구,'2021.07,0,107,2,135
성북구,'2021.08,0,101,1,142
성북구,'2021.09,0,97,0,122
성북구,'2021.10,0,123,2,158
성북구,'2021.11,0,115,0,144
성북구,'2021.12,0,133,1,167
성북구,'2022.01,5513077,98,0,124
성북구,'2022.02,4801332,76,0,98
성북구,'2022.03,5682094,84,1,107
성북구,'2022.04,6303098,99,1,128
성북구,'2022.05,6938852,109,0,139
성북구,'2022.06,6522242,109,1,133
성북구,'2022.07,6695671,122,1,155
성북구,'2022.08,6577076,116,1,141
성북구,'2022.09,6634244,107,1,134
성북구,'2022.10,7044566,123,1,156
성북구,'2022.11,6911548,115,0,140
성북구,'2022.12,6693161,130,1,171
성북구,'2023.01,5804976,103,0,134
성북구,'2023.02,5749159,84,2,107
성북구,'2023.03,7200427,83,0,102
성북구,'2023.04,6834663,98,0,125
성북구,'2023.05,7110626,108,2,143
성북구,'2023.06,6763237,102,1,129
성북구,'2023.07,6560615,99,0,120
성북구,'2023.08,6415678,81,0,108
성북구,'2023.09,6682125,124,1,162
성북구,'2023.10,6738786,116,0,149
성북구,'2023.11,6862121,127,2,153
성북구,'2023.12,6638303,131,0,149
성북구,'2024.01,6100665,109,0,139
성북구,'2024.02,5648789,89,0,117
성북구,'2024.03,6957469,105,1,144
성북구,'2024.04,7024609,108,1,150
성북구,'2024.05,7256931,122,2,155
성북구,'2024.06,6716410,103,1,129
성북구,'2024.07,6761346,102,1,135
성북구,'2024.08,6602837,106,0,131
성북구,'2024.09,6760131,119,0,148
성북구,'2024.10,7147615,126,1,147
성북구,'2024.11,7081208,101,0,120
성북구,'2024.12,6884730,96,0,113
성북구,'2025.01,5450979,0,0,0
성북구,'2025.02,5824753,0,0,0
성북구,'2025.03,7172287,0,0,0
성북구,'2025.04,1404103,0,0,0
송파구,'2017.01,0,208,3,307
송파구,'2017.02,0,155,2,222
송파구,'2017.03,0,226,1,312
송파구,'2017.04,0,243,1,340
송파구,'2017.05,0,222,2,290
송파구,'2017.06,0,238,2,315
송파구,'2017.07,0,225,2,315
송파구,'2017.08,0,268,0,392
송파구,'2017.09,0,295,4,404
송파구,'2017.10,0,230,0,304
송파구,'2017.11,0,246,3,325
송파구,'2017.12,0,202,3,279
송파구,'2018.01,0,224,4,320
송파구,'2018.02,0,191,2,266
송파구,'2018.03,0,212,2,290
송파구,'2018.04,0,265,4,365
송파구,'2018.05,0,266,2,352
송파구,'2018.06,0,248,2,336
송파구,'2018.07,0,288,5,396
송파구,'2018.08,0,220,2,309
송파구,'2018.09,0,202,0,283
송파구,'2018.10,0,273,1,364
송파구,'2018.11,0,236,3,333
송파구,'2018.12,0,235,0,318
송파구,'2019.01,0,212,0,319
송파구,'2019.02,0,193,2,253
송파구,'2019.03,0,243,0,336
송파구,'2019.04,0,228,0,317
송파구,'2019.05,0,277,3,398
송파구,'2019.06,0,241,0,311
송파구,'2019.07,0,227,1,312
송파구,'2019.08,0,247,1,340
송파구,'2019.09,0,245,0,341
송파구,'2019.10,0,304,3,447
송파구,'2019.11,0,260,3,330
송파구,'2019.12,0,215,0,299
송파구,'2020.01,0,228,1,354
송파구,'2020.02,0,178,1,245
송파구,'2020.03,0,177,1,235
송파구,'2020.04,0,199,3,276
송파구,'2020.05,0,222,0,294
송파구,'2020.06,0,227,0,321
송파구,'2020.07,0,228,1,317
송파구,'2020.08,0,202,0,259
송파구,'2020.09,0,223,2,300
송파구,'2020.10,0,246,2,312
송파구,'2020.11,0,261,0,331
송파구,'2020.12,0,204,0,265
송파구,'2021.01,0,198,1,280
송파구,'2021.02,0,168,0,221
송파구,'2021.03,0,203,0,269
송파구,'2021.04,0,225,0,327
송파구,'2021.05,0,217,0,299
송파구,'2021.06,0,238,2,310
송파구,'2021.07,0,213,0,269
송파구,'2021.08,0,212,3,287
송파구,'2021.09,0,224,0,283
송파구,'2021.10,0,233,3,315
송파구,'2021.11,0,225,3,308
송파구,'2021.12,0,251,2,341
송파구,'2022.01,5090110,221,0,321
송파구,'2022.02,4380991,159,2,220
송파구,'2022.03,4969871,164,0,230
송파구,'2022.04,5640644,220,1,301
송파구,'2022.05,5972862,209,2,285
송파구,'2022.06,5770996,226,1,310
송파구,'2022.07,6091218,224,0,323
송파구,'2022.08,6076757,198,1,276
송파구,'2022.09,5581902,242,0,322
송파구,'2022.10,6018003,244,2,352
송파구,'2022.11,5846810,224,0,315
송파구,'2022.12,5978448,250,0,339
송파구,'2023.01,5371297,201,1,295
송파구,'2023.02,5393824,162,1,234
송파구,'2023.03,6097739,201,0,257
송파구,'2023.04,5863237,214,0,292
송파구,'2023.05,5931401,221,1,287
송파구,'2023.06,5964650,210,2,293
송파구,'2023.07,6061583,215,0,324
송파구,'2023.08,5927837,250,0,347
송파구,'2023.09,5668008,221,1,323
송파구,'2023.10,5762812,235,1,308
송파구,'2023.11,5880871,235,2,321
송파구,'2023.12,5958733,249,1,322
송파구,'2024.01,5681324,186,2,247
송파구,'2024.02,5241729,154,1,220
송파구,'2024.03,5878115,222,1,289
송파구,'2024.04,6022140,189,2,280
송파구,'2024.05,6085319,232,1,347
송파구,'2024.06,5867210,226,1,312
송파구,'2024.07,6255174,195,1,259
송파구,'2024.08,6212069,220,2,305
송파구,'2024.09,5870090,224,0,300
송파구,'2024.10,6257427,207,2,278
송파구,'2024.11,6284685,236,3,306
송파구,'2024.12,6427139,209,4,281
송파구,'2025.01,5202959,0,0,0
송파구,'2025.02,5654678,0,0,0
송파구,'2025.03,6281415,0,0,0
송파구,'2025.04,1247314,0,0,0
양천구,'2017.01,0,119,2,167
양천구,'2017.02,0,83,2,106
양천구,'2017.03,0,111,0,151
양천구,'2017.04,0,109,0,122
양천구,'2017.05,0,117,4,154
양천구,'2017.06,0,104,0,145
양천구,'2017.07,0,124,2,168
양천구,'2017.08,0,109,1,146
양천구,'2017.09,0,116,0,153
양천구,'2017.10,0,110,2,145
양천구,'2017.11,0,122,0,167
양천구,'2017.12,0,119,0,165
양천구,'2018.01,0,114,0,179
양천구,'2018.02,0,106,1,140
양천구,'2018.03,0,128,1,171
양천구,'2018.04,0,115,0,141
양천구,'2018.05,0,137,1,201
양천구,'2018.06,0,130,1,180
양천구,'2018.07,0,125,1,166
양천구,'2018.08,0,123,0,176
양천구,'2018.09,0,87,1,112
양천구,'2018.10,0,140,1,181
양천구,'2018.11,0,113,3,141
양천구,'2018.12,0,110,1,151
양천구,'2019.01,0,125,1,182
양천구,'2019.02,0,81,0,115
양천구,'2019.03,0,114,0,164
양천구,'2019.04,0,133,3,174
양천구,'2019.05,0,135,1,194
양천구,'2019.06,0,114,1,147
양천구,'2019.07,0,120,0,166
양천구,'2019.08,0,157,2,217
양천구,'2019.09,0,110,1,135
양천구,'2019.10,0,160,1,232
양천구,'2019.11,0,128,0,172
양천구,'2019.12,0,129,1,187
양천구,'2020.01,0,109,1,154
양천구,'2020.02,0,114,2,145
양천구,'2020.03,0,114,0,140
양천구,'2020.04,0,80,0,123
양천구,'2020.05,0,112,1,160
양천구,'2020.06,0,113,0,136
양천구,'2020.07,0,110,1,147
양천구,'2020.08,0,115,0,170
양천구,'2020.09,0,136,0,179
양천구,'2020.10,0,142,1,209
양천구,'2020.11,0,104,1,141
양천구,'2020.12,0,95,0,125
양천구,'2021.01,0,113,0,141
양천구,'2021.02,0,96,3,114
양천구,'2021.03,0,98,0,133
양천구,'2021.04,0,112,0,155
양천구,'2021.05,0,121,4,161
양천구,'2021.06,0,103,1,128
양천구,'2021.07,0,111,1,146
양천구,'2021.08,0,122,2,160
양천구,'2021.09,0,104,0,138
양천구,'2021.10,0,106,1,130
양천구,'2021.11,0,110,1,156
양천구,'2021.12,0,109,1,130
양천구,'2022.01,3849340,94,1,128
양천구,'2022.02,3341768,88,1,114
양천구,'2022.03,3719991,81,0,114
양천구,'2022.04,4097210,86,0,112
양천구,'2022.05,4394574,82,1,110
양천구,'2022.06,4260871,84,1,110
양천구,'2022.07,4517216,103,1,142
양천구,'2022.08,4483286,97,0,127
양천구,'2022.09,4130618,119,1,144
양천구,'2022.10,4415097,120,1,153
양천구,'2022.11,4320121,109,0,139
양천구,'2022.12,4405284,102,1,136
양천구,'2023.01,4015414,77,2,96
양천구,'2023.02,4011767,91,1,125
양천구,'2023.03,4519843,100,1,125
양천구,'2023.04,4301868,102,0,141
양천구,'2023.05,4405165,99,0,136
양천구,'2023.06,4392397,109,1,151
양천구,'2023.07,4478752,113,0,159
양천구,'2023.08,4404720,101,0,136
양천구,'2023.09,4215432,120,0,165
양천구,'2023.10,4234382,94,0,115
양천구,'2023.11,4348290,110,0,142
양천구,'2023.12,4372357,105,0,133
양천구,'2024.01,4231328,89,0,109
양천구,'2024.02,3934647,83,1,119
양천구,'2024.03,4371976,94,0,131
양천구,'2024.04,4391810,106,0,143
양천구,'2024.05,4487823,122,0,160
양천구,'2024.06,4324248,102,0,133
양천구,'2024.07,4631366,126,1,162
양천구,'2024.08,4725943,104,1,138
양천구,'2024.09,4464338,95,2,117
양천구,'2024.10,4728515,120,0,166
양천구,'2024.11,4720012,112,1,148
양천구,'2024.12,4753310,121,1,163
양천구,'2025.01,3926445,0,0,0
양천구,'2025.02,4270303,0,0,0
양천구,'2025.03,4650766,0,0,0
양천구,'2025.04,880023,0,0,0
영등포구,'2017.01,0,175,3,269
영등포구,'2017.02,0,186,0,283
영등포구,'2017.03,0,197,2,285
영등포구,'2017.04,0,185,4,248
영등포구,'2017.05,0,209,0,354
영등포구,'2017.06,0,195,3,264
영등포구,'2017.07,0,181,2,255
영등포구,'2017.08,0,217,1,309
영등포구,'2017.09,0,214,3,312
영등포구,'2017.10,0,197,1,284
영등포구,'2017.11,0,237,3,332
영등포구,'2017.12,0,193,0,324
영등포구,'2018.01,0,222,2,316
영등포구,'2018.02,0,185,3,261
영등포구,'2018.03,0,193,2,274
영등포구,'2018.04,0,197,1,269
영등포구,'2018.05,0,196,2,277
영등포구,'2018.06,0,221,1,309
영등포구,'2018.07,0,195,2,283
영등포구,'2018.08,0,223,3,310
영등포구,'2018.09,0,221,1,325
영등포구,'2018.10,0,207,3,279
영등포구,'2018.11,0,220,2,313
영등포구,'2018.12,0,213,0,316
영등포구,'2019.01,0,197,0,268
영등포구,'2019.02,0,139,2,186
영등포구,'2019.03,0,187,1,252
영등포구,'2019.04,0,228,1,360
영등포구,'2019.05,0,214,0,325
영등포구,'2019.06,0,217,2,293
영등포구,'2019.07,0,212,1,285
영등포구,'2019.08,0,214,1,295
영등포구,'2019.09,0,190,0,286
영등포구,'2019.10,0,238,2,344
영등포구,'2019.11,0,200,1,279
영등포구,'2019.12,0,203,0,278
영등포구,'2020.01,0,195,1,267
영등포구,'2020.02,0,193,1,256
영등포구,'2020.03,0,174,1,234
영등포구,'2020.04,0,170,1,235
영등포구,'2020.05,0,188,0,282
영등포구,'2020.06,0,194,2,277
영등포구,'2020.07,0,222,0,315
영등포구,'2020.08,0,186,1,265
영등포구,'2020.09,0,165,0,228
영등포구,'2020.10,0,177,0,250
영등포구,'2020.11,0,166,0,237
영등포구,'2020.12,0,178,0,256
영등포구,'2021.01,0,166,1,234
영등포구,'2021.02,0,169,1,240
영등포구,'2021.03,0,191,1,274
영등포구,'2021.04,0,185,0,273
영등포구,'2021.05,0,208,3,278
영등포구,'2021.06,0,174,0,236
영등포구,'2021.07,0,155,1,193
영등포구,'2021.08,0,191,0,250
영등포구,'2021.09,0,197,2,250
영등포구,'2021.10,0,177,4,238
영등포구,'2021.11,0,177,1,250
영등포구,'2021.12,0,188,1,251
영등포구,'2022.01,5217303,183,4,244
영등포구,'2022.02,4475139,117,0,162
영등포구,'2022.03,4981715,126,2,151
영등포구,'2022.04,5717098,164,1,228
영등포구,'2022.05,6118267,183,1,252
영등포구,'2022.06,5869558,180,1,247
영등포구,'2022.07,6348714,172,4,237
영등포구,'2022.08,6367739,142,3,182
영등포구,'2022.09,5799679,190,0,262
영등포구,'2022.10,6145620,195,1,258
영등포구,'2022.11,6078820,178,0,251
영등포구,'2022.12,6129490,168,3,233
영등포구,'2023.01,5591802,134,1,203
영등포구,'2023.02,5555706,150,0,203
영등포구,'2023.03,6264651,146,1,192
영등포구,'2023.04,6031273,143,1,209
영등포구,'2023.05,6132493,155,0,213
영등포구,'2023.06,6152690,139,0,192
영등포구,'2023.07,6308018,149,0,213
영등포구,'2023.08,6226136,172,1,219
영등포구,'2023.09,5915588,178,1,239
영등포구,'2023.10,5985179,173,1,241
영등포구,'2023.11,6104913,182,0,246
영등포구,'2023.12,6117161,179,1,249
영등포구,'2024.01,5920637,145,0,203
영등포구,'2024.02,5464712,127,3,173
영등포구,'2024.03,6108604,146,0,193
영등포구,'2024.04,6285119,157,1,211
영등포구,'2024.05,6330592,152,0,199
영등포구,'2024.06,6205127,193,0,262
영등포구,'2024.07,6560323,159,2,207
영등포구,'2024.08,6350683,163,1,222
영등포구,'2024.09,5904925,191,0,269
영등포구,'2024.10,6292442,199,0,279
영등포구,'2024.11,6167100,181,0,243
영등포구,'2024.12,6296791,135,1,182
영등포구,'2025.01,5053681,0,0,0
영등포구,'2025.02,5476204,0,0,0
영등포구,'2025.03,6172272,0,0,0
영등포구,'2025.04,1238618,0,0,0
용산구,'2017.01,0,109,0,169
용산구,'2017.02,0,89,0,122
용산구,'2017.03,0,89,0,135
용산구,'2017.04,0,111,0,153
용산구,'2017.05,0,117,1,161
용산구,'2017.06,0,103,4,135
용산구,'2017.07,0,101,2,157
용산구,'2017.08,0,112,0,155
용산구,'2017.09,0,134,1,189
용산구,'2017.10,0,150,1,216
용산구,'2017.11,0,102,2,157
용산구,'2017.12,0,120,1,200
용산구,'2018.01,0,100,3,140
용산구,'2018.02,0,104,1,149
용산구,'2018.03,0,102,0,160
용산구,'2018.04,0,123,0,162
용산구,'2018.05,0,134,2,182
용산구,'2018.06,0,105,3,142
용산구,'2018.07,0,114,1,145
용산구,'2018.08,0,118,1,169
용산구,'2018.09,0,102,1,137
용산구,'2018.10,0,125,1,185
용산구,'2018.11,0,100,0,132
용산구,'2018.12,0,103,1,149
용산구,'2019.01,0,104,1,142
용산구,'2019.02,0,87,0,105
용산구,'2019.03,0,112,2,163
용산구,'2019.04,0,102,0,138
용산구,'2019.05,0,98,0,143
용산구,'2019.06,0,99,0,135
용산구,'2019.07,0,92,2,118
용산구,'2019.08,0,95,3,131
용산구,'2019.09,0,95,1,125
용산구,'2019.10,0,100,0,139
용산구,'2019.11,0,114,0,151
용산구,'2019.12,0,89,1,124
용산구,'2020.01,0,71,0,93
용산구,'2020.02,0,85,1,106
용산구,'2020.03,0,66,3,74
용산구,'2020.04,0,88,1,116
용산구,'2020.05,0,82,1,108
용산구,'2020.06,0,95,0,131
용산구,'2020.07,0,79,2,103
용산구,'2020.08,0,71,1,103
용산구,'2020.09,0,62,1,85
용산구,'2020.10,0,70,1,91
용산구,'2020.11,0,64,0,91
용산구,'2020.12,0,57,1,77
용산구,'2021.01,0,80,1,105
용산구,'2021.02,0,55,0,77
용산구,'2021.03,0,97,1,138
용산구,'2021.04,0,87,0,126
용산구,'2021.05,0,82,0,104
용산구,'2021.06,0,95,1,120
용산구,'2021.07,0,96,0,142
용산구,'2021.08,0,85,0,107
용산구,'2021.09,0,90,0,117
용산구,'2021.10,0,78,0,110
용산구,'2021.11,0,92,1,123
용산구,'2021.12,0,77,1,100
용산구,'2022.01,3577434,87,0,113
용산구,'2022.02,3083665,70,1,92
용산구,'2022.03,3603396,59,0,78
용산구,'2022.04,4192407,67,1,76
용산구,'2022.05,4674091,87,0,117
용산구,'2022.06,4426232,82,2,118
용산구,'2022.07,4576998,96,0,128
용산구,'2022.08,4537393,91,2,121
용산구,'2022.09,4403875,80,3,112
용산구,'2022.10,4690557,116,1,144
용산구,'2022.11,4426889,84,0,103
용산구,'2022.12,4329684,95,1,128
용산구,'2023.01,3849748,81,0,109
용산구,'2023.02,3920517,73,2,94
용산구,'2023.03,4688489,63,0,74
용산구,'2023.04,4567847,73,1,99
용산구,'2023.05,4668741,77,2,108
용산구,'2023.06,4689737,80,0,106
용산구,'2023.07,4591170,86,3,116
용산구,'2023.08,4531497,95,1,139
용산구,'2023.09,4615522,101,1,139
용산구,'2023.10,4776407,99,0,154
용산구,'2023.11,4595691,86,0,119
용산구,'2023.12,4512832,82,1,109
용산구,'2024.01,4172640,70,1,90
용산구,'2024.02,3940358,58,0,91
용산구,'2024.03,4670129,67,1,96
용산구,'2024.04,4869474,80,0,107
용산구,'2024.05,4939983,79,2,100
용산구,'2024.06,4762528,78,0,114
용산구,'2024.07,4791876,84,2,113
용산구,'2024.08,4866223,78,3,104
용산구,'2024.09,4868027,64,1,83
용산구,'2024.10,5274312,68,2,86
용산구,'2024.11,5082653,77,0,106
용산구,'2024.12,4962762,65,0,84
용산구,'2025.01,3886222,0,0,0
용산구,'2025.02,4216631,0,0,0
용산구,'2025.03,5035155,0,0,0
용산구,'2025.04,961716,0,0,0
은평구,'2017.01,0,74,1,125
은평구,'2017.02,0,64,1,92
은평구,'2017.03,0,88,0,113
은평구,'2017.04,0,89,0,141
은평구,'2017.05,0,95,1,128
은평구,'2017.06,0,74,0,108
은평구,'2017.07,0,104,3,125
은평구,'2017.08,0,89,0,115
은평구,'2017.09,0,94,0,114
은평구,'2017.10,0,94,2,157
은평구,'2017.11,0,116,2,163
은평구,'2017.12,0,86,2,108
은평구,'2018.01,0,79,1,106
은평구,'2018.02,0,81,1,146
은평구,'2018.03,0,73,1,104
은평구,'2018.04,0,92,1,119
은평구,'2018.05,0,90,0,123
은평구,'2018.06,0,102,0,133
은평구,'2018.07,0,101,1,138
은평구,'2018.08,0,107,1,149
은평구,'2018.09,0,112,3,135
은평구,'2018.10,0,102,1,136
은평구,'2018.11,0,94,0,126
은평구,'2018.12,0,101,2,165
은평구,'2019.01,0,83,1,115
은평구,'2019.02,0,74,0,94
은평구,'2019.03,0,85,1,122
은평구,'2019.04,0,88,0,108
은평구,'2019.05,0,107,1,134
은평구,'2019.06,0,92,0,113
은평구,'2019.07,0,84,0,105
은평구,'2019.08,0,91,2,115
은평구,'2019.09,0,99,0,141
은평구,'2019.10,0,103,1,139
은평구,'2019.11,0,110,0,139
은평구,'2019.12,0,103,1,139
은평구,'2020.01,0,73,1,127
은평구,'2020.02,0,83,2,117
은평구,'2020.03,0,68,0,100
은평구,'2020.04,0,74,0,110
은평구,'2020.05,0,74,0,140
은평구,'2020.06,0,75,3,99
은평구,'2020.07,0,81,1,112
은평구,'2020.08,0,85,2,124
은평구,'2020.09,0,98,3,154
은평구,'2020.10,0,92,0,135
은평구,'2020.11,0,79,1,106
은평구,'2020.12,0,71,1,91
은평구,'2021.01,0,76,0,104
은평구,'2021.02,0,74,0,105
은평구,'2021.03,0,61,1,85
은평구,'2021.04,0,71,1,93
은평구,'2021.05,0,88,1,126
은평구,'2021.06,0,77,2,95
은평구,'2021.07,0,76,1,96
은평구,'2021.08,0,80,1,106
은평구,'2021.09,0,80,2,118
은평구,'2021.10,0,69,1,128
은평구,'2021.11,0,67,0,87
은평구,'2021.12,0,48,1,75
은평구,'2022.01,4675265,77,1,97
은평구,'2022.02,4083231,54,0,86
은평구,'2022.03,4647977,62,2,79
은평구,'2022.04,5143462,75,1,97
은평구,'2022.05,5500617,88,0,116
은평구,'2022.06,5287472,87,2,108
은평구,'2022.07,5577199,76,1,98
은평구,'2022.08,5480004,64,0,88
은평구,'2022.09,5182611,97,1,126
은평구,'2022.10,5523151,92,0,127
은평구,'2022.11,5347030,77,0,112
은평구,'2022.12,5337723,69,1,122
은평구,'2023.01,4781341,90,0,116
은평구,'2023.02,4767346,45,0,64
은평구,'2023.03,5561998,83,1,107
은평구,'2023.04,5328877,96,1,123
은평구,'2023.05,5461427,93,0,117
은평구,'2023.06,5388615,75,2,88
은평구,'2023.07,5438019,79,0,113
은평구,'2023.08,5368082,92,1,114
은평구,'2023.09,5234251,98,0,142
은평구,'2023.10,5332883,94,1,122
은평구,'2023.11,5350052,100,0,133
은평구,'2023.12,5326615,94,1,114
은평구,'2024.01,5065781,83,0,105
은평구,'2024.02,4754385,65,1,92
은평구,'2024.03,5425846,91,0,114
은평구,'2024.04,5538339,105,0,133
은평구,'2024.05,5649632,106,0,132
은평구,'2024.06,5424793,111,0,131
은평구,'2024.07,5690624,96,0,121
은평구,'2024.08,5963128,122,0,155
은평구,'2024.09,5749058,103,1,136
은평구,'2024.10,6070596,112,0,138
은평구,'2024.11,5993799,117,0,167
은평구,'2024.12,5959566,107,0,150
은평구,'2025.01,4906503,0,0,0
은평구,'2025.02,5229121,0,0,0
은평구,'2025.03,5826411,0,0,0
은평구,'2025.04,1088236,0,0,0
종로구,'2017.01,0,98,2,159
