구,연도,눈_발생건수,맑음_발생건수,비_발생건수,흐림_발생건수,눈_사상자수,맑음_사상자수,비_사상자수,흐림_사상자수,화재_소계,거주인구,버스계_발생건수,승용계_발생건수,화물계_발생건수,버스계_사상자수,승용계_사상자수,화물계_사상자수,차대사람_발생건수,차대차_발생건수,차량단독_발생건수,차대사람_사상자수,차대차_사상자수,차량단독_사상자수,인구 10만명당 부상자수 (명),인구 10만명당 사망자수 (명),자동차 1만대당 발생건수 (건)
마포구,2014,10.0,1594.0,106.0,48.0,17.0,2405.0,148.0,82.0,230.0,4703433.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,1260.0,48.0,488.0,2096.0,69.0,665.2,5.1,132.4
마포구,2015,2.0,1613.0,148.0,37.0,2.0,2452.0,244.0,47.0,221.0,4793889.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,1263.0,67.0,511.0,2158.0,78.0,685.3,4.3,133.8
마포구,2016,8.0,1556.0,117.0,83.0,17.0,2305.0,166.0,127.0,251.0,4733745.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,1274.0,57.0,463.0,2086.0,71.0,666.4,3.8,131.5
마포구,2017,11.0,1724.0,88.0,35.0,15.0,2582.0,153.0,50.0,213.0,4655346.0,58.0,1336.0,38.0,72.0,2119.0,44.0,462.0,1340.0,57.0,496.0,2236.0,69.0,724.0,2.1,138.9
마포구,2018,8.0,1518.0,101.0,27.0,11.0,2226.0,139.0,40.0,239.0,4627566.0,76.0,1201.0,29.0,114.0,1815.0,41.0,397.0,1220.0,54.0,420.0,1962.0,58.0,628.7,2.8,123.7
마포구,2019,5.0,1295.0,96.0,48.0,9.0,1817.0,155.0,68.0,217.0,4632258.0,79.0,992.0,35.0,111.0,1483.0,47.0,360.0,1094.0,40.0,385.0,1697.0,48.0,550.1,1.8,110.6
마포구,2020,3.0,1115.0,95.0,53.0,3.0,1549.0,131.0,73.0,219.0,4609185.0,49.0,817.0,29.0,59.0,1207.0,33.0,265.0,974.0,33.0,284.0,1446.0,37.0,459.3,3.4,92.9
마포구,2021,5.0,969.0,83.0,42.0,8.0,1411.0,109.0,55.0,217.0,4549233.0,44.0,712.0,27.0,64.0,1048.0,54.0,228.0,854.0,20.0,240.0,1326.0,21.0,415.4,3.7,79.2
마포구,2022,4.0,947.0,44.0,34.0,4.0,1328.0,63.0,42.0,237.0,4525698.0,51.0,719.0,15.0,58.0,1035.0,21.0,238.0,809.0,18.0,254.0,1220.0,19.0,394.9,2.7,78.2
마포구,2023,3.0,1052.0,87.0,48.0,4.0,1469.0,119.0,59.0,260.0,4510884.0,69.0,858.0,35.0,103.0,1223.0,52.0,272.0,959.0,19.0,292.0,1418.0,19.0,457.1,3.7,91.2
서대문구,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,753.0,24.0,285.0,1288.0,32.0,446.4,4.5,109.8
서대문구,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,647.0,22.0,281.0,1044.0,30.0,377.1,2.8,97.0
서대문구,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,716.0,21.0,305.0,1198.0,23.0,423.6,3.6,106.0
서대문구,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,4180344.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,726.0,37.0,337.0,1169.0,38.0,449.0,4.1,114.7
서대문구,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,4052388.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,854.0,38.0,368.0,1428.0,41.0,537.9,7.7,130.7
서대문구,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,4009965.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,766.0,40.0,365.0,1317.0,52.0,514.9,4.5,122.1
서대문구,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,3936021.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,679.0,41.0,368.0,1096.0,46.0,461.0,4.3,115.7
서대문구,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,3870042.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,702.0,38.0,329.0,1281.0,48.0,506.6,4.0,111.1
서대문구,2013,16.0,926.0,89.0,47.0,23.0,1363.0,128.0,75.0,213.0,3904821.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,702.0,56.0,343.0,1179.0,70.0,486.9,4.3,115.0
서대문구,2014,10.0,966.0,60.0,84.0,10.0,1383.0,84.0,127.0,196.0,3875850.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,705.0,53.0,381.0,1164.0,61.0,495.5,5.0,118.8
서대문구,2015,0.0,946.0,63.0,61.0,0.0,1326.0,93.0,85.0,201.0,3837696.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,658.0,57.0,385.0,1055.0,65.0,461.8,4.0,110.2
서대문구,2016,1.0,981.0,51.0,102.0,1.0,1347.0,72.0,160.0,206.0,3918267.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,767.0,54.0,333.0,1185.0,62.0,480.6,4.3,114.3
서대문구,2017,5.0,946.0,33.0,48.0,7.0,1305.0,49.0,77.0,221.0,3915246.0,76.0,667.0,20.0,108.0,965.0,24.0,310.0,674.0,48.0,339.0,1047.0,52.0,440.0,2.5,102.2
서대문구,2018,1.0,911.0,50.0,70.0,1.0,1232.0,72.0,102.0,221.0,3881127.0,74.0,673.0,23.0,101.0,955.0,32.0,325.0,659.0,49.0,348.0,999.0,61.0,434.3,1.5,101.6
서대문구,2019,2.0,962.0,59.0,81.0,3.0,1386.0,89.0,133.0,252.0,3888504.0,84.0,677.0,22.0,153.0,1016.0,26.0,326.0,736.0,51.0,342.0,1224.0,57.0,497.9,4.3,109.2
서대문구,2020,0.0,808.0,55.0,63.0,0.0,1094.0,76.0,90.0,197.0,3890733.0,55.0,556.0,18.0,63.0,799.0,23.0,207.0,686.0,35.0,222.0,1002.0,38.0,388.9,1.9,88.7
서대문구,2021,4.0,790.0,49.0,85.0,6.0,1011.0,70.0,126.0,242.0,3805761.0,59.0,526.0,19.0,72.0,718.0,24.0,216.0,665.0,49.0,235.0,925.0,55.0,382.1,2.9,90.9
서대문구,2022,2.0,839.0,45.0,82.0,2.0,1115.0,50.0,130.0,202.0,3813909.0,88.0,576.0,23.0,114.0,781.0,31.0,255.0,658.0,61.0,263.0,981.0,64.0,407.8,1.6,93.2
서대문구,2023,2.0,785.0,57.0,68.0,3.0,1040.0,75.0,100.0,190.0,3857100.0,80.0,604.0,24.0,107.0,831.0,35.0,223.0,641.0,52.0,231.0,935.0,58.0,380.5,1.2,86.9
서초구,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,1273.0,32.0,278.0,2208.0,41.0,614.7,6.4,92.2
서초구,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,1291.0,56.0,293.0,2243.0,67.0,623.2,5.6,92.6
서초구,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,1418.0,59.0,327.0,2481.0,84.0,696.9,5.1,93.1
서초구,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,4947687.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,1569.0,62.0,373.0,2879.0,77.0,803.8,4.1,112.0
서초구,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,5100312.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,1760.0,64.0,454.0,3057.0,83.0,828.1,5.6,125.7
서초구,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,5219421.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,1630.0,75.0,483.0,2825.0,84.0,766.3,4.5,119.2
서초구,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,5268897.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,1509.0,69.0,487.0,2614.0,105.0,726.4,3.9,112.8
서초구,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,5292024.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,1500.0,74.0,537.0,2617.0,85.0,730.5,5.7,113.1
서초구,2013,15.0,1798.0,171.0,70.0,23.0,2909.0,274.0,116.0,198.0,5328330.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,1525.0,62.0,496.0,2748.0,79.0,739.9,4.3,110.0
서초구,2014,9.0,1987.0,157.0,54.0,15.0,3087.0,259.0,80.0,302.0,5411952.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,1587.0,74.0,579.0,2791.0,89.0,758.5,2.9,114.6
서초구,2015,5.0,1900.0,175.0,75.0,7.0,2986.0,267.0,113.0,281.0,5427021.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,1595.0,69.0,519.0,2776.0,83.0,744.1,4.4,111.8
서초구,2016,7.0,2101.0,146.0,55.0,12.0,3164.0,219.0,90.0,275.0,5407419.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,1774.0,78.0,483.0,2913.0,93.0,769.3,3.5,119.0
서초구,2017,12.0,2151.0,108.0,84.0,14.0,3236.0,192.0,120.0,222.0,5372472.0,88.0,1813.0,56.0,141.0,2788.0,80.0,556.0,1751.0,54.0,582.0,2924.0,63.0,796.6,4.7,120.7
서초구,2018,17.0,2226.0,148.0,70.0,30.0,3299.0,194.0,116.0,216.0,5306565.0,131.0,1883.0,44.0,188.0,2797.0,74.0,524.0,1905.0,49.0,548.0,3051.0,59.0,830.7,4.1,126.9
서초구,2019,3.0,2211.0,117.0,56.0,6.0,3246.0,167.0,87.0,212.0,5229009.0,111.0,1778.0,70.0,166.0,2650.0,103.0,461.0,1892.0,65.0,477.0,2991.0,76.0,811.3,3.2,124.9
서초구,2020,5.0,2020.0,136.0,61.0,5.0,2730.0,212.0,101.0,206.0,5180649.0,95.0,1586.0,58.0,138.0,2214.0,93.0,393.0,1813.0,44.0,417.0,2620.0,47.0,716.7,2.1,116.2
서초구,2021,12.0,1858.0,148.0,83.0,18.0,2569.0,212.0,121.0,218.0,5050467.0,101.0,1458.0,49.0,158.0,2043.0,63.0,375.0,1694.0,49.0,389.0,2498.0,53.0,704.5,1.9,112.2
서초구,2022,7.0,2040.0,122.0,69.0,10.0,3061.0,183.0,101.0,198.0,4928004.0,129.0,1652.0,62.0,193.0,2519.0,91.0,431.0,1791.0,42.0,451.0,2895.0,53.0,830.2,2.0,120.1
서초구,2023,8.0,1908.0,147.0,92.0,13.0,2939.0,218.0,138.0,210.0,4921728.0,127.0,1564.0,61.0,269.0,2360.0,80.0,366.0,1745.0,57.0,382.0,2880.0,64.0,805.4,1.7,114.9
성동구,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,877.0,20.0,259.0,1322.0,28.0,465.7,3.8,107.0
성동구,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,800.0,28.0,240.0,1285.0,46.0,456.4,4.4,97.9
성동구,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,935.0,22.0,246.0,1410.0,35.0,490.3,4.7,108.6
성동구,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,3990873.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,873.0,24.0,250.0,1357.0,26.0,500.8,5.3,109.2
성동구,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,3817860.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,948.0,48.0,287.0,1418.0,53.0,552.1,4.1,121.5
성동구,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,3785028.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,823.0,43.0,239.0,1254.0,50.0,482.2,4.7,103.3
성동구,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,3745791.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,866.0,31.0,267.0,1323.0,34.0,519.2,6.8,109.0
성동구,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,3690375.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,736.0,38.0,226.0,1128.0,52.0,456.2,2.0,91.6
성동구,2013,5.0,947.0,73.0,38.0,5.0,1252.0,102.0,55.0,173.0,3698400.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,809.0,35.0,273.0,1154.0,39.0,475.6,2.6,100.3
성동구,2014,11.0,1069.0,56.0,19.0,19.0,1542.0,78.0,31.0,191.0,3668796.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,851.0,43.0,318.0,1358.0,47.0,563.4,3.6,106.4
성동구,2015,4.0,1099.0,86.0,33.0,5.0,1534.0,132.0,55.0,180.0,3663585.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,869.0,42.0,338.0,1347.0,48.0,565.5,2.6,105.8
성동구,2016,3.0,1028.0,50.0,15.0,8.0,1447.0,73.0,23.0,161.0,3668271.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,776.0,42.0,292.0,1211.0,53.0,501.7,4.9,91.6
성동구,2017,3.0,951.0,49.0,68.0,3.0,1339.0,73.0,92.0,177.0,3746157.0,30.0,659.0,20.0,60.0,1000.0,27.0,242.0,788.0,46.0,256.0,1204.0,56.0,480.0,4.8,86.9
성동구,2018,8.0,1001.0,69.0,65.0,9.0,1379.0,100.0,82.0,187.0,3792837.0,39.0,723.0,31.0,40.0,1061.0,38.0,271.0,819.0,53.0,285.0,1229.0,56.0,493.3,2.8,90.2
성동구,2019,1.0,1021.0,45.0,23.0,1.0,1359.0,61.0,30.0,170.0,3743604.0,41.0,681.0,29.0,52.0,957.0,43.0,225.0,831.0,35.0,235.0,1175.0,42.0,465.7,4.2,86.3
성동구,2020,1.0,1016.0,77.0,25.0,1.0,1360.0,96.0,33.0,156.0,3645732.0,30.0,662.0,29.0,34.0,939.0,37.0,244.0,845.0,30.0,255.0,1202.0,33.0,492.8,3.0,88.7
성동구,2021,3.0,947.0,46.0,29.0,3.0,1231.0,58.0,33.0,165.0,3543000.0,20.0,635.0,37.0,21.0,866.0,45.0,245.0,784.0,28.0,255.0,1085.0,30.0,465.4,2.7,84.6
성동구,2022,5.0,837.0,47.0,53.0,13.0,1076.0,59.0,76.0,191.0,3478344.0,25.0,569.0,31.0,33.0,776.0,35.0,210.0,713.0,25.0,218.0,981.0,31.0,424.0,2.8,78.0
성동구,2023,8.0,808.0,68.0,35.0,11.0,1074.0,95.0,47.0,177.0,3432339.0,39.0,590.0,33.0,50.0,815.0,43.0,216.0,687.0,16.0,231.0,977.0,19.0,428.8,2.1,75.8
성북구,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,1098.0,26.0,469.0,1774.0,27.0,481.7,4.1,123.0
성북구,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,1119.0,23.0,468.0,1771.0,33.0,469.8,5.0,119.7
성북구,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,977.0,21.0,426.0,1494.0,32.0,407.0,1.9,105.1
성북구,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,5764308.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,1276.0,37.0,498.0,1986.0,41.0,520.5,3.9,133.8
성북구,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,5808222.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,1329.0,68.0,537.0,2019.0,76.0,540.2,3.1,139.1
성북구,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,5857884.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,1070.0,37.0,526.0,1639.0,42.0,441.4,2.0,114.8
성북구,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,5960967.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,1040.0,58.0,499.0,1559.0,67.0,425.3,4.4,111.2
성북구,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,5909436.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,1040.0,64.0,499.0,1491.0,76.0,418.8,2.2,110.1
성북구,2013,15.0,1292.0,124.0,100.0,33.0,1789.0,178.0,152.0,192.0,5861475.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,1025.0,63.0,473.0,1606.0,79.0,442.8,1.9,107.4
성북구,2014,16.0,1462.0,96.0,89.0,22.0,1984.0,119.0,118.0,160.0,5767956.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,1136.0,64.0,514.0,1661.0,69.0,467.9,3.6,116.7
성북구,2015,1.0,1438.0,124.0,113.0,1.0,1979.0,176.0,145.0,130.0,5674233.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,1119.0,58.0,530.0,1711.0,64.0,486.8,4.1,117.5
성북구,2016,1.0,1414.0,96.0,107.0,1.0,1843.0,125.0,150.0,160.0,5585889.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,1074.0,62.0,507.0,1542.0,70.0,456.2,2.8,113.4
성북구,2017,9.0,1352.0,102.0,91.0,14.0,1824.0,142.0,101.0,159.0,5502612.0,90.0,1004.0,22.0,122.0,1380.0,49.0,413.0,1074.0,70.0,423.0,1572.0,90.0,454.1,3.7,108.5
성북구,2018,10.0,1209.0,97.0,111.0,12.0,1672.0,157.0,153.0,188.0,5408976.0,90.0,908.0,29.0,129.0,1325.0,39.0,390.0,975.0,62.0,412.0,1506.0,76.0,442.3,3.1,99.9
성북구,2019,3.0,1325.0,95.0,85.0,3.0,1784.0,121.0,105.0,173.0,5433513.0,88.0,960.0,35.0,124.0,1331.0,45.0,406.0,1038.0,65.0,423.0,1511.0,81.0,441.3,1.8,103.5
성북구,2020,2.0,1118.0,96.0,56.0,5.0,1437.0,119.0,65.0,152.0,5411247.0,61.0,806.0,34.0,82.0,1063.0,44.0,340.0,898.0,37.0,355.0,1234.0,40.0,362.8,1.6,86.9
성북구,2021,9.0,1103.0,72.0,65.0,11.0,1398.0,86.0,83.0,157.0,5308080.0,69.0,826.0,27.0,80.0,1056.0,34.0,295.0,948.0,42.0,308.0,1264.0,49.0,364.9,3.4,88.7
성북구,2022,3.0,1166.0,73.0,31.0,4.0,1479.0,94.0,39.0,141.0,5313249.0,83.0,835.0,45.0,103.0,1101.0,52.0,297.0,946.0,45.0,307.0,1280.0,47.0,367.9,1.8,87.9
성북구,2023,8.0,1063.0,92.0,31.0,15.0,1355.0,111.0,34.0,232.0,5283531.0,102.0,776.0,31.0,118.0,1038.0,36.0,302.0,898.0,56.0,314.0,1215.0,60.0,360.8,1.8,85.9
소계,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9111.0,28728.0,771.0,9688.0,47221.0,1010.0,0.0,0.0,0.0
소계,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8852.0,28611.0,835.0,9478.0,46449.0,1047.0,0.0,0.0,0.0
소계,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9371.0,29183.0,855.0,10000.0,46865.0,1098.0,0.0,0.0,0.0
소계,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10468.0,30128.0,1106.0,11096.0,47992.0,1331.0,0.0,0.0,0.0
소계,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10987.0,31978.0,1354.0,11760.0,50677.0,1646.0,0.0,0.0,0.0
소계,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10783.0,29579.0,1300.0,11461.0,47110.0,1576.0,0.0,0.0,0.0
소계,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10869.0,28294.0,1288.0,11555.0,44940.0,1565.0,0.0,0.0,0.0
소계,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10892.0,28537.0,1399.0,11618.0,45718.0,1670.0,0.0,0.0,0.0
소계,2013,322.0,33287.0,3019.0,2329.0,529.0,47929.0,4538.0,3473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10683.0,27358.0,1398.0,11374.0,44049.0,1716.0,0.0,0.0,0.0
소계,2014,302.0,35339.0,2463.0,2011.0,468.0,49880.0,3620.0,2867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11118.0,28201.0,1473.0,11835.0,44166.0,1744.0,0.0,0.0,0.0
소계,2015,125.0,36324.0,3132.0,1725.0,202.0,51385.0,4550.0,2434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11318.0,28854.0,1493.0,12042.0,45202.0,1788.0,0.0,0.0,0.0
소계,2016,131.0,35514.0,2462.0,1583.0,190.0,49469.0,3545.0,2340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10683.0,28030.0,1326.0,11340.0,43056.0,1621.0,0.0,0.0,0.0
소계,2017,217.0,34622.0,1884.0,1652.0,338.0,48413.0,2760.0,2308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10249.0,27103.0,1273.0,10895.0,41759.0,1499.0,0.0,0.0,0.0
소계,2018,195.0,34055.0,2465.0,1640.0,302.0,47297.0,3468.0,2379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9978.0,27522.0,1295.0,10584.0,41985.0,1486.0,0.0,0.0,0.0
소계,2019,61.0,35013.0,2216.0,1541.0,85.0,48311.0,3050.0,2119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9896.0,28150.0,1212.0,10459.0,42265.0,1430.0,0.0,0.0,0.0
소계,2020,58.0,30859.0,2470.0,1353.0,76.0,41684.0,3475.0,1831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7671.0,26508.0,1048.0,8109.0,38453.0,1170.0,0.0,0.0,0.0
소계,2021,193.0,29717.0,2018.0,1307.0,257.0,39767.0,2800.0,1742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7075.0,25926.0,912.0,7452.0,37001.0,1013.0,0.0,0.0,0.0
소계,2022,116.0,29846.0,1769.0,1126.0,158.0,40342.0,2377.0,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7807.0,24898.0,993.0,8200.0,36237.0,1113.0,0.0,0.0,0.0
소계,2023,112.0,29645.0,2224.0,1203.0,160.0,40001.0,3021.0,1604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7762.0,25029.0,1020.0,8211.0,36277.0,1106.0,0.0,0.0,0.0
송파구,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,1884.0,40.0,612.0,3071.0,50.0,607.5,4.4,124.4
송파구,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,1891.0,48.0,578.0,3107.0,62.0,607.3,4.4,122.4
송파구,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,1906.0,46.0,578.0,2989.0,59.0,572.2,2.7,119.5
송파구,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,7810929.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,1922.0,57.0,669.0,3218.0,68.0,580.1,4.4,118.4
송파구,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,8274321.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,2051.0,53.0,678.0,3349.0,79.0,592.5,3.2,120.2
송파구,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,8278989.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,1873.0,90.0,642.0,3000.0,116.0,539.9,2.3,112.0
송파구,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,8303838.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,1907.0,67.0,615.0,2971.0,82.0,526.0,5.2,110.4
송파구,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,8238162.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,2123.0,84.0,675.0,3297.0,102.0,596.9,2.1,123.1
송파구,2013,27.0,1984.0,184.0,203.0,70.0,2861.0,276.0,279.0,283.0,8098140.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,1808.0,102.0,600.0,2865.0,112.0,526.8,3.1,106.8
송파구,2014,32.0,2002.0,164.0,154.0,53.0,2815.0,237.0,203.0,270.0,8109561.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,1917.0,85.0,650.0,2915.0,94.0,541.1,3.6,111.2
송파구,2015,11.0,2167.0,200.0,138.0,15.0,3050.0,285.0,193.0,247.0,8046972.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,1991.0,94.0,655.0,3017.0,107.0,563.8,2.4,113.2
송파구,2016,8.0,2315.0,156.0,100.0,12.0,3261.0,228.0,135.0,295.0,7961604.0,0.0,0.0,0.0,0.0,0.0,0.0,611.0,1896.0,91.0,661.0,2899.0,100.0,548.3,2.1,107.7
송파구,2017,12.0,2446.0,142.0,142.0,18.0,3367.0,213.0,207.0,287.0,8024760.0,123.0,1769.0,56.0,178.0,2566.0,69.0,621.0,2061.0,76.0,665.0,3083.0,80.0,566.9,3.4,109.9
송파구,2018,9.0,2484.0,186.0,151.0,10.0,3423.0,267.0,223.0,308.0,8076732.0,124.0,1889.0,71.0,176.0,2736.0,97.0,649.0,2106.0,105.0,687.0,3155.0,117.0,583.8,4.0,111.9
송파구,2019,1.0,2657.0,139.0,65.0,1.0,3706.0,186.0,86.0,317.0,8215863.0,109.0,1920.0,68.0,186.0,2739.0,94.0,592.0,2210.0,90.0,625.0,3265.0,126.0,586.3,1.9,110.4
송파구,2020,4.0,2356.0,164.0,59.0,5.0,3179.0,230.0,88.0,297.0,8128647.0,77.0,1592.0,65.0,101.0,2258.0,81.0,478.0,2064.0,53.0,506.0,2959.0,55.0,520.7,1.6,97.3
송파구,2021,13.0,2292.0,147.0,78.0,20.0,3099.0,209.0,103.0,241.0,7981251.0,69.0,1643.0,67.0,87.0,2302.0,95.0,469.0,2081.0,57.0,499.0,2963.0,61.0,528.5,2.1,97.6
